,mom1.csv,mom12.csv,mom3.csv,mom6.csv,mom9.csv,average
1992M07,-0.0048782651844110035,0.004447190235489291,0.007904607479499273,0.005894506107055997,0.004655027377785223,0.0036046132030837564
1992M08,-0.0051346433071772935,0.0011015800008014251,-0.004172224946778112,-0.00011517478164038801,0.004301357469341153,-0.0008038211130906431
1992M09,-0.005127158904808371,0.0009668208480522902,-0.004181525636432278,0.005474133936368916,0.004172865740244688,0.0002610271966850491
1992M10,-0.005141041584135237,0.0008093903818597456,-0.004212729040432054,-0.00019147292806990092,0.004030147635953642,-0.0009411411069647609
1992M11,0.009045035492121947,0.004111143200206721,-0.00397861548130282,-3.479538188738652e-05,0.001097353660408893,0.002048024297909471
1992M12,-0.004903223568181151,0.004015923141310538,0.007497948600317578,-8.003934507007985e-05,0.0041042547158579405,0.002126972708846965
1993M01,0.00887025671871995,0.0040566670982335054,0.007491180880800073,3.2833913639121026e-05,0.001017001114294133,0.004293587945137357
1993M02,0.009302963545711309,0.004518938574005375,0.007937407265090417,0.0052897104911949055,0.004144346787607967,0.006238673332721994
1993M03,0.0096353634711596,0.004888044097072292,0.008284358688498875,0.005722746171129772,0.004528490186790172,0.006611800522930142
1993M04,0.010736528618396607,0.0059650576662659965,0.00938899383067232,0.007005485901658795,0.005639018169966141,0.007747016837391972
1993M05,0.012118636534100589,0.007302022292968786,0.010770628141883445,0.008593836865465339,0.007015456069691367,0.009160115980821905
1993M06,-0.004710736479120011,0.007196197892106402,0.010610780391653125,0.008447595316364954,0.0069106046223556435,0.0056908883486720225
1993M07,-0.004645370165492907,0.007098837184447415,0.010461401203489592,0.008312666151633952,0.006814408938471435,0.005608388662509897
1993M08,-0.004702380634788892,0.006908801661177246,-0.00395931557652166,0.008068449881750569,0.006623162746839695,0.0025877436156913915
1993M09,-0.005049497927211656,0.006492047925769372,-0.004347743727617444,0.007556370830677825,0.00619956065447584,0.0021701475512187875
1993M10,-0.005067304585958823,0.006338833644681494,-0.004378514115763462,0.0073594978558892184,0.0060461742586857105,0.0020597374115068276
1993M11,-0.00547804133103466,0.005875434833363382,-0.004833484315606632,0.000637430692818568,0.00557504205423784,0.00035527638675569953
1993M12,-0.005601855069190041,0.005642813535022627,-0.004977355604654154,0.00041381828945826995,0.0053404346135168925,0.00016357115283071878
1994M01,-0.005906610185738734,0.00526754874844039,-0.005315677518816585,4.064101571789086e-06,0.001771201647630726,-0.0008358946413824827
1994M02,0.011938133220275106,0.00536537132018726,-0.005021926903289899,0.0002096469133456133,0.002006631271999107,0.002899571164503438
1994M03,0.012065742030248794,0.005547369204711583,0.010214619079753719,0.0005209930640071145,0.002379218846736192,0.00614558844509148
1994M04,0.01254541117242046,0.006024824918064536,0.010705869840966336,0.006796875822622613,0.0032407605230831377,0.007862748455431416
1994M05,0.012842394905924709,0.0063480621402942855,0.011018822470168586,0.007190199421179822,0.004959834700129193,0.00847186272753932
1994M06,0.01292320154936049,0.00648780328656007,0.011120666571185187,0.0073528611613072415,0.005125772014839212,0.008602060916650441
1994M07,0.012786144118486418,0.006441552402371176,0.011009567263310153,0.007283670090764999,0.00509213189770366,0.008522613154527282
1994M08,-0.005625399861793638,0.00626980080734066,0.010755975742337595,0.007059469877081911,0.004924045945598254,0.004676778502112957
1994M09,-0.005877899072634013,0.005952538630332141,-0.004621879750841157,0.006656676275653722,0.004600444925404407,0.00134197620158302
1994M10,-0.006215058938657248,0.0055724760192096216,-0.005002947357937656,0.0012096877687769296,0.004209952179879554,-4.517806574575976e-05
1994M11,-0.006294745627957523,0.005389094110076426,-0.005106318532932355,0.0010205181255433019,0.004029483963907816,-0.00019239359227246673
1994M12,-0.006247559564207399,0.005304639769658642,-0.00507293677028766,0.0009666660827828523,0.003954401976277528,-0.00021895770115520734
1995M01,0.012503644244385733,0.00559274977464778,0.010337575503632741,0.0014190654463357884,0.004275978261954881,0.006825802646191384
1995M02,-0.0057170664999033755,0.00551198616337111,0.010184076428387256,0.0013667104711566347,0.0038310459748546015,0.0030353505075732456
1995M03,0.012317313094559135,0.005510070631803591,0.010126175911461442,0.0014201391540682913,0.0038581257390685017,0.0066463649061921926
1995M04,0.012461561917403007,0.005693153771537349,0.01028941463891382,0.006178623214589295,0.004217828274887157,0.0077681163634661255
1995M05,-0.005571836243238605,0.005611206143405259,0.010138776046624873,0.006065236964428709,0.004097068054311308,0.004068090193106309
1995M06,-0.006120447385761275,0.00099953409313094,-0.004521331669875059,0.005383209987442478,0.003202034222038978,-0.00021140015060478728
1995M07,-0.006456098039186543,0.00027560512691216725,-0.004912597397805446,0.0017212235352795555,0.0026002845173784426,-0.0013543164514843648
1995M08,-0.006693799843311908,-0.0002671639303644856,-0.00519484660846219,0.0013665424286957357,0.002136370766003957,-0.0017305794374877785
1995M09,-0.0066474811539695665,-0.00032385436298030374,-0.00516462000692057,0.0013099859725318466,0.0020523596928576026,-0.0017547219716961982
1995M10,0.012277085500142768,-0.00013665363797039017,-0.004975247018144539,0.001406639757018687,0.002161982619787403,0.002146761444166786
1995M11,0.012248578303916294,6.429919905592279e-05,0.009472641905658094,0.0015142897374785178,0.0022849827085740407,0.0051169583709365744
1995M12,0.012201315051896979,0.00022536127621746368,0.009459071715074412,0.0015988419299387156,0.0023786308714759193,0.005172644168920698
1996M01,-0.0064561668043834584,5.189025631221442e-05,0.00925396830525499,0.0014705212671140978,0.002206726831009282,0.001305387971061425
1996M02,0.011954298030594012,0.0001062414957456701,0.009183729834599747,0.00491215488318779,0.002217723484271042,0.005674829545679652
1996M03,0.011898495631144836,0.0002367794620830339,0.009161439305405951,0.004939847930036871,0.0022914185319380938,0.005705596172121757
1996M04,0.01191011676787772,0.00046719319053436126,0.009202179470857053,0.005037039229998688,0.004204162928581796,0.006164138317569923
1996M05,0.011876639712045145,0.0006189243095357403,0.009199619862080212,0.0050843536471627,0.004254800938433178,0.006206867693851394
1996M06,-0.0063416707952289545,0.00048065629132507755,0.009024492494095615,0.0049373690474527636,0.004133567741939436,0.0024468829559167876
1996M07,-0.006421124486365336,0.00509250613990148,-0.004776763881724675,0.004727090268546858,0.003955756336715601,0.0005154928754147857
1996M08,-0.006387412133342436,0.00500902736132126,-0.00476113918370778,0.004630388209233052,0.0038779723865181087,0.00047376732800444093
1996M09,0.011661594853162932,0.004999777417645582,-0.004646867463459961,0.004623576658269159,0.003879603109873788,0.004103536915098301
1996M10,-0.006264762775592818,0.004896398281281623,-0.004663682124658343,0.0014883503485674044,0.003780229229602999,-0.00015269340815982714
1996M11,0.011465817009939625,0.004876490109387166,0.008793325971425668,0.0015037464153144795,0.003770089176192716,0.006081893736451931
1996M12,-0.006159751302753668,0.00024932899044794,-0.004569632681452864,0.001212604208026921,0.002447567296569972,-0.0013639766978323397
1997M01,0.011087597053821181,0.00461881706210728,-0.004297567492636526,0.001400639245860183,0.002661306646240756,0.0030941585030785754
1997M02,0.011010398252046373,0.004613005045854375,-0.0041953097792639706,0.0014306935254494906,0.0026802209411593246,0.003107801597049118
1997M03,0.010988351328349952,0.004652523494058226,0.008462643419672903,0.004503326798096392,0.0027686690173159252,0.00627510281149868
1997M04,-0.005891299190953574,0.0005365536249124521,0.00824760202286389,0.0015172376728383242,0.0025580434466476285,0.001393627515261744
1997M05,0.010739577675167485,0.0006429280751527594,0.008234045069970688,0.004313442541142486,0.0035055120655686244,0.005487101085400408
1997M06,0.010726527824713521,0.000788123383462409,0.00824683089635524,0.004371069200485807,0.0035642800049458063,0.005539366261992557
1997M07,-0.00574572737470034,3.182397476131512e-05,-0.004034878753318335,0.001578621570184831,0.002617782860246031,-0.0011104755445652994
1997M08,-0.006221315760261683,-0.0007317461468961653,-0.004565459656165828,0.0010207371290629798,0.0019327710149770307,-0.0017130026838567333
1997M09,-0.006714993285972526,-0.0015117546926358802,-0.005114112434952399,0.00044659234902629864,0.0012316368271208292,-0.0023325262474827354
1997M10,-0.007246373787905971,-0.002335737219855565,-0.005701836041151958,-0.00016348689614888092,0.0004908176720019326,-0.0029913232546120885
1997M11,-0.007425524368969954,-0.0026598658566121757,-0.005911445241205921,-0.00041962537821022184,0.0001762846211214935,-0.003248035244775356
1997M12,-0.007958458149262373,-0.0034707389921278947,-0.0064985362836767185,-0.0010278914057151153,-0.0005565955142283385,-0.0039024440690020876
1998M01,-0.008718242437495213,-0.004587024907584093,-0.007326714067307087,-0.001861405127389944,-0.0015543371057336656,-0.004809544729102001
1998M02,0.01013455941033103,-0.0032257937479412556,-0.0062405945260140625,-0.0009014121775461361,-0.00041818382806484643,-0.0001302849738470542
1998M03,-0.007686072252808188,-0.00344760270433398,-0.00637961481678538,-0.0010873601829407868,-0.0006445324313656816,-0.0038490364776468033
1998M04,-0.007801749070795815,-0.003663707550464771,0.007703338187831641,-0.0012698724158962428,-0.0008658313868321967,-0.0011795644472314766
1998M05,-0.008272358062962875,-0.00435519524158332,-0.006516004179014331,-0.0018023310780911797,-0.0014993854823041023,-0.004489054808791162
1998M06,-0.008501885890771017,-0.004716988254550137,-0.006779592016070282,-0.0020948942509201695,-0.0018477985740404958,-0.00478823179727042
1998M07,-0.008581167650352339,-0.0048742016577227295,-0.0068825080168579186,-0.0022374531093041846,-0.002018421885984974,-0.004918750464044429
1998M08,0.00983675549171492,-0.004725062695154487,-0.006742149202477571,-0.0021528127761933037,-0.0019215655787654467,-0.0011409669521751779
1998M09,0.010285015532111946,-0.003955440298499524,0.007097851460120433,-0.0016045867739696092,-0.001281475865783966,0.0021082728107958562
1998M10,0.010329523298358633,-0.0037132750427977847,0.007172296881006847,-0.0014463744325666614,0.0030820788402763813,0.0030848499088554832
1998M11,-0.008432243768499869,-0.003891075615473967,0.006931966622826779,0.0038164152537111798,-0.0010999672265076222,-0.0005349809467886995
1998M12,0.010050410868259665,-0.003691495556242323,0.00697950299245177,0.0039040167081689477,-0.0009541726614476963,0.003257652470238073
1999M01,0.010129937171988637,0.004498929840320749,0.007085246464379741,0.004056474244047652,-0.000742653325821743,0.005005586878983006
1999M02,0.010050647388638149,-0.00341931976747819,0.007037672245567078,0.004035047701773081,0.0028833884695858417,0.004117487207617192
1999M03,0.009958503928079964,-0.0033701939561371704,0.006977132046553791,0.003998466893871731,0.0028612597313149688,0.004085033728736657
1999M04,-0.008231174532536242,-0.003337344530625134,0.0069062647029361586,0.003949768894309002,0.0028278842521124704,0.00042307975723925126
1999M05,0.009856243880077746,0.004476996353087875,0.0070875257895054835,0.004183933371058314,0.0030506491015225633,0.005731069699050397
1999M06,0.010019969683703094,0.004676734909792757,0.007268979675607613,0.0044172345944224105,0.0032728417326264225,0.005931152119230459
1999M07,0.00997131463667822,0.004678364732505692,0.0072472999911342775,0.004421732575277403,0.003287426071768083,0.005921227601472736
1999M08,0.009899041365025193,0.004657144818047408,0.007202574764158094,0.004399895995222668,0.00327788651265931,0.005887308691022534
1999M09,0.009910742728605381,0.004713227954371875,0.007237620904578702,0.004466855328256949,0.0033489216668847717,0.005935473716539535
1999M10,-0.007889067692619291,0.004658115470574459,0.007158914294451465,0.004406053485333591,0.003303530110484675,0.00232750913364498
1999M11,0.009803901670086749,0.004697507644300278,0.007177588013371195,0.004453629587128621,0.003356652781809779,0.005897855939339324
1999M12,-0.007722121482300455,0.004609689678878983,0.007066118890490127,0.004355490550321287,0.003276745035997117,0.002317184534677411
2000M01,-0.007663862798580688,0.004557415445092954,0.006991509170268469,0.004298169512933041,0.003233788832419364,0.002283404032426628
2000M02,0.009662476834532925,0.00462474286445788,0.0070399203907598185,0.004377470113643566,0.003315428869969618,0.005804007814672762
2000M03,0.009599751757823329,0.004608966228845672,0.0070034504153733464,0.0043617927604297805,0.003310168737061913,0.005776825979906809
2000M04,0.009587394294607691,0.004638289396722312,0.0070135526275591645,0.004397477233737578,0.003351741170456917,0.005797690944616732
2000M05,-0.0074698828368013614,0.0045157454950126635,0.006868340172659716,0.004260278778242064,0.0032348596949465782,0.0022818682608119318
2000M06,-0.007412248657970085,0.004468734252007075,-0.0061052187956028275,0.004209179335888175,0.00319656369848297,-0.00032859803343893824
2000M07,-0.00761351177294116,-0.0029758858840032375,-0.006343158203563995,-0.0016015219833260168,-0.0007120485720188818,-0.0038492252831706583
2000M08,0.009409123952042383,0.004203526821754045,-0.0061923187647666,-0.0015073335133916484,-0.0006142190510210377,0.001059755888923428
2000M09,-0.00746627307726779,-0.002841788821577217,-0.006669148668006125,-0.001992374228192103,-0.0011766645373782305,-0.004029249866484293
2000M10,-0.007446000530409415,-0.0028701979586140186,-0.0066548801508515745,-0.0020228806883931584,-0.0012200677387859634,-0.004042805413410826
2000M11,-0.0075414801762335535,-0.00304553009364251,-0.006767818965053705,-0.0021703425484178957,-0.001396159252809949,-0.004184266207231523
2000M12,-0.007596549874574714,-0.0031674690200615857,-0.006836001120767051,-0.0022756991919379303,-0.0015238473511359056,-0.0042799133116954375
2001M01,-0.007737807074260824,-0.003397581374827025,-0.006998563425851885,-0.0024678960741877707,-0.0017495536283347137,-0.004470280315492444
2001M02,-0.007674145924317719,-0.003365519754106371,-0.006935898704539623,-0.0024505645521742687,-0.001737253051828122,-0.004432676397393221
2001M03,-0.00777270363596683,-0.00353823314630871,-0.007051031650191322,-0.002597521342354112,-0.001910712364964372,-0.004574040427957069
2001M04,-0.0077947679532172865,-0.0036126492668961878,-0.007082070397520644,-0.002665774251888762,-0.0019947062425124174,-0.00462999362240706
2001M05,-0.007832205633058184,-0.0037053111098077694,-0.007129763495796504,-0.0027488599059490495,-0.002095130327386174,-0.004702254094399537
2001M06,-0.007868739321794828,-0.0037956480571780735,-0.007176276427753972,-0.0028302319695081494,-0.0021932824537377426,-0.0047728356459945534
2001M07,-0.007978593791308207,-0.003976881234488654,-0.007302714300870815,-0.00298541588980871,-0.0023742366699575027,-0.004923568377286779
2001M08,0.008862362783320619,-0.003919845470248185,-0.007222492001153134,-0.002947578861961145,-0.0023375467368967956,-0.0015130200573877282
2001M09,0.008839255210671205,-0.003814378414009768,-0.007100423965427742,-0.002870014702718766,-0.002256189225796443,-0.0014403502194563027
2001M10,-0.007899433201731195,-0.00433229598692961,-0.0075234145872458144,-0.0033001186378827574,-0.0027448325631684966,-0.005160018995391575
2001M11,-0.00791430333259081,-0.004386903669765886,-0.007542704179367593,-0.003353316390107781,-0.0028096831831845373,-0.005201382151003321
2001M12,0.008297085915861698,-0.004284239495490589,-0.007424832022174176,-0.0032778604729706176,-0.0027301782501597894,-0.001884004864986695
2002M01,0.008271127591937405,-0.004188797480368489,0.006800889352550327,-0.003207878321415784,-0.002656874211014109,0.00100369338633787
2002M02,0.008385987423351803,-0.003931239211267435,0.006923033241544534,-0.003004362337511286,-0.002434315466379096,0.0011878207299477039
2002M03,0.00840293608791538,-0.003790708645407775,0.006951096509809645,-0.0028962394274795883,-0.0023186650702277634,0.0012696838909219796
2002M04,0.008460231134557378,-0.0036055722344333885,0.007017714471210795,0.0039104713962867035,0.002930911089736216,0.003742751171471541
2002M05,0.00847768655747677,-0.003469246181142639,0.00704592576356471,0.003969952341925264,0.002993545730867926,0.003803572842538406
2002M06,0.008854723026219188,0.00375372228550213,0.0074193919838835025,0.004416909717165305,0.0034121033732515244,0.005571370077204331
2002M07,0.00905891892353545,0.003989793348866328,0.007626825002729101,0.004676154530138593,0.003658544623435945,0.005802047285741083
2002M08,0.009187723165827326,0.004152900725756735,0.007761738335791118,0.004853150099161113,0.0038295214261902786,0.005957006750545315
2002M09,0.009157368606901544,0.004162443053251714,0.007743520373978142,0.004857807454341653,0.0038419331870943644,0.005952614535113483
2002M10,-0.007801153308490976,0.0040809133077312565,0.007634654160360535,0.0047605787272966184,0.003760359275306788,0.002487070432440844
2002M11,-0.00775178689325875,0.004036524186838156,-0.007313561899025989,0.00470516322409785,0.003717087322764094,-0.0005213148117169279
2002M12,0.00903296128772035,0.004130938811660954,0.0075633427602808416,0.0048050666364018195,0.0038169057876129733,0.0058698430567353885
2003M01,0.008969253951178553,0.004107141727595663,0.007513559202285584,0.004772875493989397,0.003794792124222964,0.0058315244998544315
2003M02,0.008968267314249257,0.0041422218957188695,0.007523480136777699,0.004806512592586421,0.003833327790635225,0.005854761945993494
2003M03,0.009064001275129614,0.004268514001396042,0.007625661382192792,0.004941852229268615,0.003965787036674457,0.005973163184932304
2003M04,-0.007553856355197544,0.004138397708696795,0.007469903444835481,0.004791451657498945,0.0038340336146062237,0.00253598601408798
2003M05,-0.00757807610344544,0.004031908557634229,-0.007105672932179942,0.004667672973664791,0.0037266370567514227,-0.00045150608951498793
2003M06,0.008889990356871687,0.004025378503349063,-0.0070174841050749765,0.0046553254379714335,0.003722174789753237,0.0028550769965740887
2003M07,0.008842075847050757,0.0040152914395417795,-0.006935170654857844,0.004639118010450464,0.0037140204866692368,0.0028550670257708782
2003M08,0.008884367570100138,0.004089116204435587,0.007338319440581672,0.00471616891816006,0.00379219977720135,0.005764034382095761
2003M09,0.008869374494992071,0.004108842770465833,0.007335072840147967,0.004733154228023884,0.0038146496960674986,0.0057722188059394506
2003M10,0.009125515662600205,0.004382153596927472,0.007593038438092807,0.005031287070864633,0.004097942079221548,0.006045987369541333
2003M11,0.009093490645150446,0.004385070157413258,0.007573103437155579,0.005029524388064763,0.004102972052276261,0.006036832136012062
2003M12,-0.007492457646521911,0.004262066585318656,0.007424000236918261,0.0048884558981077495,0.003978479712924622,0.0026121089573494754
2004M01,0.008927726391904449,0.004298006783647432,0.007438685696808426,0.004923462562071479,0.004017429401856988,0.005921062167257755
2004M02,0.008946998161806927,0.004347462240007283,0.007467561732974407,0.004973421180917141,0.004070230307218443,0.00596113472458484
2004M03,-0.007357522779951724,0.004310671316389504,0.0074080814816660885,0.004928115094078778,0.004034342635255652,0.0026647375494876597
2004M04,0.008874211258783522,0.004285625846613611,0.007360983652963444,0.004895898658713616,0.004010511971010997,0.005885446277617038
2004M05,0.008955790441552942,0.004391813125394408,0.007449016077694745,0.0050085296808093415,0.004121492831920055,0.005985328431474298
2004M06,0.00890314209792052,0.004373225106901829,0.007409124963785355,0.004983540576080912,0.00410423793056696,0.0059546541350511155
2004M07,-0.007295031290977449,0.004204063429514032,0.007214878512300023,0.004792794993239431,0.003932321796873644,0.002569805488189936
2004M08,-0.007327087120680944,0.004102087998647768,-0.006754155790922028,-0.0027508427785801273,-0.0021615489384850728,-0.002978309326004081
2004M09,0.008688656339381784,0.004094193898245522,-0.006673142746152081,-0.002706102784014399,0.003829432539894473,0.0014466074494710597
2004M10,0.00863755130486007,0.00407701678559426,-0.006605602044623324,-0.0026735213334528724,0.0038134479325438357,0.001449778528984394
2004M11,-0.007247912828763245,-0.002917385400902698,0.007089958673338113,-0.00266423805634632,-0.002116876854633863,-0.0015712908934616024
2004M12,-0.00730228945757033,-0.003024927751589306,-0.006563285183624899,-0.002754568571984582,-0.0022238943784851717,-0.004373793068650858
2005M01,0.008566762401582623,0.004041361153226259,0.006947246451691322,0.004676313176791501,0.0037783571391904734,0.005602008064496436
2005M02,0.008587649058022916,0.004089342553071856,0.0069778901237263794,0.004725585517878601,-0.0019615885033291967,0.004483775749874111
2005M03,0.008701063183593481,0.004221895431000218,0.007096671749660761,0.004869607587012466,0.003829647164123331,0.005743777023078052
2005M04,-0.0070332545665625175,0.004189993927649345,0.007044729819259131,0.0048293255363871055,0.003799058335587963,0.002565970610464205
2005M05,0.008635641904241553,0.004281190436587293,0.0071209421928855095,0.004926892737934898,0.003896346498069347,0.0057722027539437205
2005M06,0.008630152565805245,0.004303224714335858,0.007125508431345002,0.004947044240824968,0.003921716579721195,0.005785529306406453
2005M07,0.00873508697919419,0.0044258001528113666,0.007234706747473351,0.005079550458111483,0.004051452023103544,0.005905319272138787
2005M08,-0.006837688733802799,0.0043775313716508425,0.007166702174710112,0.00502118359760143,0.004003722958138842,0.002746290273659686
2005M09,0.00865336148821735,0.004469566297661253,0.007244579118144607,0.005119483431885501,0.0041016187573744145,0.005917721818656625
2005M10,0.008616083089461726,0.00446103317873527,0.007218271083910198,0.0051055788254192064,0.00409507776943416,0.005899208789392112
2005M11,-0.0066398770949218835,0.0044278797808971985,0.007166641696745855,0.005064317015433943,0.004062968340485296,0.002816385947728082
2005M12,0.008552119420906452,0.004487339795058582,0.007211306668479405,0.005126272916303378,0.004126910786481336,0.00590078991744583
2006M01,0.008787597248871137,0.004724586280037626,0.007440525449979765,0.00538599792527844,0.0043751690487347705,0.006142775190580348
2006M02,0.008845544116973317,0.004801088539140991,0.007503181539663974,0.005466704965694415,0.0044566310059112844,0.0062146300334767965
2006M03,-0.006483178742378828,0.0047515305400776175,0.007435334266241439,0.005407290088130177,0.004407360260133579,0.003103667282440797
2006M04,0.008764574536333015,0.004787665340517841,0.007456517582296689,0.00544315561622906,0.004446894933801595,0.00617976160183564
2006M05,0.009068771393300444,0.00508491779415601,0.007748436677380933,0.005768780982358434,0.004756944285804487,0.006485570226600063
2006M06,0.009092382860154905,0.005129237114551621,0.007778399093819345,0.005813546233898414,0.004804819830336178,0.006523677026552092
2006M07,-0.006354187926395592,0.0050195767812796525,0.007649053498768222,0.005687653194989699,0.004693174111853401,0.0033390539320990766
2006M08,0.008945605511524797,0.004991185648159282,-0.006280460868476726,0.005651978987965812,0.004665706386251992,0.003594803133085031
2006M09,-0.006307090011604333,0.004815581305179709,-0.006440092720897627,0.005453443404920445,0.004485818826825533,0.00040153216088474554
2006M10,-0.00629045940215793,0.004765613633865432,-0.006420645977321405,0.005394180030405647,0.004436026339432124,0.0003769429248447736
2006M11,-0.006245572775376368,0.004738300608358868,-0.006370049648753254,-0.0025184466501658453,0.004409676739166228,-0.0011972183453540744
2006M12,0.008724967636665481,0.004872625884911474,0.007604095362593349,-0.0022795079344296552,0.00455056025576801,0.004694548241101731
2007M01,0.008816718274704741,0.004975074180466999,0.007696502560959888,0.005360078881730444,0.004658392203061907,0.006301353220184795
2007M02,0.008866921840093621,0.00504067757580654,0.00775002762631641,0.005430999930219305,0.004728054468969692,0.006363336288281113
2007M03,0.008832557262502696,0.005031301461917258,0.007724354354349216,0.005418136279407872,0.0047201349824866606,0.006345296868132741
2007M04,0.00887387475478575,0.005088649492247523,0.00776945052000242,0.005479769539974631,0.004781185016553722,0.006398585864712809
2007M05,-0.005993572071155855,0.005057315869159594,0.007720909211520049,0.005442457378181256,0.004750522532438635,0.003395526584028736
2007M06,-0.005980340428180363,0.005007594474977186,0.007653126061428013,0.00538472485147784,0.004700848428600505,0.003353190677660636
2007M07,0.008815282043677045,0.005037571356777788,0.007669774745680641,0.0054158540109892905,0.004733528684496562,0.006334402168324265
2007M08,-0.005862867840108934,0.0049955280560243665,0.007610484911613996,0.005366804130661305,0.004691771476935184,0.0033603441470251836
2007M09,0.008744307605092963,0.005018763962109525,0.007620335436829839,0.005390455457699008,0.004717442394095063,0.00629826097116528
2007M10,0.00873518779722841,0.005030514096211809,0.007618208084151701,0.005401332421521026,0.004731224344441225,0.006303293348710834
2007M11,0.008770795491721564,0.005081122259300645,0.007657251734145796,0.005455395185623768,0.004785109348455616,0.006349934803849477
2007M12,-0.005755637232783993,0.005003926627092494,0.00756155839035242,0.005367496123541908,0.00470701014391015,0.0033768708104225955
