,mom1.csv,mom12.csv,mom3.csv,mom6.csv,mom9.csv,average
1992M06,0.008012806707830231,0.006719272544809909,-0.00702988034000806,0.0045895587711870245,0.00907264895421682,0.004272881327607185
1992M07,-0.00758830361531318,0.00616606242103253,-0.007220998743836358,-0.002355005852029417,-0.004759980829180091,-0.003151645323865303
1992M08,0.007540813146739819,-0.003483017399917548,-0.007092179574214707,-0.002295102611376098,-0.004667353099479855,-0.0019993679076496782
1992M09,-0.007450015609165465,-0.0035656599249117077,-0.007118922247770023,-0.0023957438452875497,-0.004729238185712489,-0.0050519159625694475
1992M10,-0.007803491339651657,-0.003977111113371832,-0.007461978923541036,-0.0028246564677719167,-0.005106433205227176,-0.005434734209912724
1992M11,0.007266175860135292,-0.003795442003451692,-0.007238903327981322,-0.0026599352202870672,-0.00491653430992541,-0.00226892780030204
1992M12,-0.007565551932286219,-0.0037821154700780645,-0.007178306215102024,-0.002663065306959305,-0.004888192322296887,-0.0052154462493445
1993M01,0.007099912137826977,-0.0033154596111932464,0.007951801896151644,-0.0022123958789761855,-0.004425562363746799,0.0010196592360124778
1993M02,-0.007037300532515993,-0.003317897652932319,0.00774750970917273,-0.0022303700296197222,-0.004412900177407894,-0.0018501917366606398
1993M03,0.0069291303198835245,-0.0030694676169675614,0.007867186116670226,0.004145479277228997,-0.004159807309222052,0.0023425041575186266
1993M04,-0.0067286381686724826,-0.003116658047308739,0.007619228269281538,0.0039551248431378815,0.008482700742977611,0.002042351527883161
1993M05,-0.006824700165128867,-0.003257636180683981,-0.006684304833362828,0.003648034233309559,-0.004190788384520095,-0.003461879066077243
1993M06,-0.0072038742387885366,-0.0036692041445231987,-0.007055128193298807,-0.0019970445439787495,-0.004579547411586397,-0.004900959706435138
1993M07,0.006715741441284213,0.006071626551020358,0.007260444062733101,0.002996770997069306,0.008042065929776531,0.006217329796376702
1993M08,-0.006378448859488388,-0.0029228701630146974,0.006959391580878436,0.002762881575957169,0.007672560620397647,0.0016187029509460334
1993M09,0.006442015718005588,0.005734139923029025,0.006867195745116624,-0.0012429455988540736,0.00755069302384016,0.005070219762227464
1993M10,0.006512182102661711,0.0058374475857275315,0.006933899535044641,0.0027390909763480185,0.007615827697364921,0.005927689579429365
1993M11,0.007101467744089259,0.006598362717480476,0.007544552469994414,0.0034385326724223238,0.00831562782217077,0.006599708685231449
1993M12,0.0074973429709261925,0.007108301306625422,0.00795206114924704,0.003925412918708451,0.008775800187988805,0.0070517837066991825
1994M01,0.007720531139128205,0.007396557549255771,0.008178554645545774,0.004223011736009341,0.009023984799072291,0.007308527973802277
1994M02,-0.006274207042476271,0.007201675028735004,0.008004304104258918,0.0041051212232687834,0.008807388906467758,0.004368856444050838
1994M03,-0.006499878441521124,0.00665879579659973,-0.00625369743805319,0.0036850491741286418,0.008255544925824507,0.001169162803395713
1994M04,-0.006677498173280559,0.0061911155535850325,-0.00643455639354246,0.0033262002767139942,0.007776654705806506,0.0008363831938565028
1994M05,-0.006724156390119839,0.005907300098007623,-0.006484369698430281,-0.0010774621350769496,0.007475874112877983,-0.0001805628025482925
1994M06,-0.006723246965589009,0.005694409905215711,-0.006486534462254445,-0.0011518055902987945,0.0072442495982944855,-0.00028458550292641044
1994M07,-0.006796102813465869,0.005391522090997772,-0.006562386670933012,-0.0013008457660561902,0.006926134944324245,-0.00046833564302661086
1994M08,0.0075604947301642356,0.005743503984079525,0.007538574759854437,-0.0009350890993673418,0.0072425838748744085,0.005430013649921054
1994M09,0.007918816542517984,0.006177367171351258,0.00790775780154669,0.0031232692148241642,0.0076394657142502395,0.006553335288898067
1994M10,-0.006375371308685223,0.0057122712100246215,0.007458026842216636,0.002737284691191059,-0.003840679131308077,0.0011383064606878036
1994M11,0.00748159830400046,0.006036666147485626,0.0077296771331496735,0.0030812884957756707,-0.003456954747272154,0.004174455066627855
1994M12,0.007851715323906345,0.0064688716488662205,0.008101513000812684,0.0035248418563677882,0.00716618657415058,0.006622625680820724
1995M01,-0.005969829104781346,-0.0028675673609053114,0.007680966371744613,0.0031628321923050044,0.006721580045874216,0.0017455964288474353
1995M02,0.00744035149355023,0.006034830498245675,0.007885310804788857,0.0034327666060782053,0.006958543179278706,0.006350360516388334
1995M03,-0.005621439603698952,0.005792445123273421,-0.006144576617934032,0.0032459480275717108,0.006706138285099676,0.000795703042862365
1995M04,-0.005798211797219457,0.005408827817550258,-0.006319255075316342,0.002927846950632888,0.0063148387205924136,0.000506809323247952
1995M05,0.007201900937895547,0.005373377825228372,-0.00620605954577176,0.002928312702588978,0.006266952143831661,0.0031128968127545594
1995M06,0.007594232674073639,0.005819855015600136,0.007640847285468792,0.0033717136032292826,0.00669455536928828,0.006224240789532026
1995M07,0.008212194378093153,0.006506326384106559,0.00826642695072329,0.004036487740584178,0.007359343797208676,0.006876155850143171
1995M08,-0.005693914295498518,0.006104824950894117,0.007862897953908644,0.003697535630997337,0.006951657213586781,0.003784600290777672
1995M09,0.007814610336725841,0.006146884394168075,0.007879940374116259,0.0037668727028821007,0.006981704606780114,0.006518002482934477
1995M10,0.008086742852434986,0.006456263612652827,0.00815123532524347,0.0040827986261215655,0.007275827832850247,0.00681057364986062
1995M11,0.008061382614489979,0.0064512905518811624,0.008125058726883148,0.00410749597709263,0.007260136467349297,0.0068010728675392445
1995M12,0.008018318452091795,0.00642714527649636,0.00808119861308006,0.004113700289843165,0.007225800274560805,0.0067732325812144365
1996M01,0.00798930261872151,0.006417286713802879,0.008051406481425959,0.004132427225496848,0.0072058289370548825,0.006759250395300414
1996M02,0.008118603913904354,0.006573372894699194,0.008179950412429486,0.004304565101666109,0.0073499577963796955,0.006905290023815768
1996M03,-0.005518983958964498,0.006488612888873114,0.00807991887052599,0.004252480011463431,0.007256549979355432,0.004111715558250693
1996M04,0.008019311486440915,0.0070438146337538365,0.008589738318249857,0.004794948295973529,0.007795416676886007,0.007248645882260829
1996M05,0.008061074973640673,0.007099168087796635,0.008624299566402465,0.004872333308792456,0.00784092921023154,0.007299561029372753
1996M06,-0.004862894000379661,0.0066536790404635076,0.008181796852914987,0.004482523455357087,0.007391870619824891,0.0043693951936361625
1996M07,-0.00496873342242653,0.006403985031319875,-0.0056900012241208695,0.0042740577567749,0.007136361163416777,0.0014311338609928306
1996M08,-0.005075715038740818,0.006156519546922225,-0.005793490681668045,0.004066755829943139,0.006883190847869714,0.001247452100865243
1996M09,-0.005420329090611647,0.005663544426896719,-0.006145877446063074,-0.0005046005007225442,-0.0029871175162159563,-0.0018788760253433006
1996M10,-0.005945572467426503,-0.0025410843180222295,-0.0066871141385966195,-0.0011652034438013473,-0.003600760917299075,-0.003987947057029155
1996M11,-0.005931245497513464,-0.0025676758862161276,-0.006663604989938499,-0.0012086611283205822,-0.0036134567378849416,-0.003996928847974724
1996M12,0.007619992517556431,-0.0024601670519481945,-0.006519325037152628,-0.0011192575235855371,-0.0034972339957993572,-0.0011951982181858574
1997M01,0.007923596774777707,-0.002013375376756411,0.007926018455542895,-0.0006942670825834409,-0.0030540531311042925,0.0020175839279752915
1997M02,0.007984441343978698,-0.001827638185634212,0.00798614409008518,-0.0005266605599587695,-0.0028626281025587778,0.002150731717182423
1997M03,0.008110054684735501,-0.0015762399504991326,0.00811032691301205,0.003629249000435577,-0.0026079648068246396,0.0031330851681718717
1997M04,-0.005801199015418552,-0.0017470864781828491,0.007843241633134905,0.003416677290909848,-0.0027610611685385156,0.00019011445238096723
1997M05,-0.006198966654670389,-0.0022299865133317462,-0.006067085894728589,0.002919792702127599,-0.0032159762628260185,-0.002958444524685829
1997M06,-0.006535319814441193,-0.002643779271003774,-0.006419853425599675,-0.00029374298983334316,-0.003604742413503549,-0.0038994875828763063
1997M07,-0.006696296267310359,-0.0028642885073946805,-0.00658917462792288,-0.0005470881645060328,-0.003807223973764753,-0.004100814308179742
1997M08,0.007839971505402166,-0.0028206477969947522,-0.006506943447099825,-0.0005293767438978402,-0.0037546600399014176,-0.0011543313044983339
1997M09,0.007800867907636748,-0.002740408521674419,-0.006390517735770639,-0.000473629336421832,-0.0036668849557012395,-0.0010941145283862763
1997M10,0.007772925652057011,-0.002651535953101581,0.007286792939739586,-0.0004084957911229367,-0.0035709171319853045,0.001685753943117355
1997M11,0.007857233966885223,-0.002451746650141653,0.007376385305788632,-0.00022941953935468363,-0.0033677234325359714,0.0018369459301283094
1997M12,-0.006616375535277979,-0.0026036962114620852,0.007120390772483151,-0.00040943828104653504,-0.0035052327257895084,-0.0012028703962185913
1998M01,-0.006635627849596761,-0.0026669236718141116,-0.006266596029540302,0.002486431464092991,-0.003557093322647951,-0.0033279618819012273
1998M02,-0.006586097532482521,-0.0026575059388416326,-0.006219386142623044,-0.0004981680804218513,-0.0035387898530577764,-0.0038999895094853653
1998M03,-0.006667743093658114,-0.0027839428035787333,-0.006307403037896412,-0.000652198950078854,-0.0036523635085252085,-0.004012730278747464
1998M04,0.007596069017869003,-0.0025577906893629715,0.006954388210816293,-0.00044167358329161787,0.006387498330391633,0.0035876982572844674
1998M05,-0.006411799061110191,-0.0026597577105388036,-0.0060472580564631066,-0.0005694067552078614,-0.00342429256236703,-0.0038225028291373987
1998M06,-0.006693890230420884,-0.002988770460038307,-0.006341704475902153,-0.0009308130752739868,-0.003739079708358262,-0.004138851589998718
1998M07,-0.006727388063915543,-0.003060708831622529,-0.00637977482712412,-0.0010264365770615144,-0.0038021647532940823,-0.004199294610603558
1998M08,-0.007097643792162949,-0.0034787390240402856,-0.00676461435958686,-0.0014783674172299372,-0.004204729099569619,-0.004604818738517929
1998M09,-0.00706235635845847,-0.0034782341890190675,-0.006731576105401808,-0.0014982590832469458,-0.004197185619834929,-0.004593522271192244
1998M10,0.007382827945940427,-0.0033260989984667997,-0.006547545405865402,-0.0013615134839483735,-0.004041063111496982,-0.0015786786107674258
1998M11,0.0076208300977622274,-0.0030026122861611954,0.0067501463165612,-0.0010479680254187826,-0.0037169288688254755,0.0013206934467835949
1998M12,-0.006880433390784462,-0.0032772994947491635,0.006350977271812539,-0.0013501671734771079,-0.0039796944642074075,-0.0018273234502811202
1999M01,0.007212591430292718,-0.003195557893979815,0.006340199862680791,-0.0012849148621093683,-0.003892916304859372,0.001035880446404991
1999M02,-0.006765471107984306,-0.0037734583450252427,-0.0061927825148471866,-0.0018981972974752518,-0.0044536578733772965,-0.004616713427741856
1999M03,-0.007035104305077071,-0.004071054278220429,-0.006475700213713175,-0.0022224090849698136,-0.004739552968088607,-0.0049087641700138185
1999M04,-0.0071104558478501684,-0.00417385072864961,-0.006558532315721354,-0.0023457487215374573,-0.004834403131329363,-0.005004598149017591
1999M05,-0.007294545740612616,-0.0043848819527808666,-0.0067530391255632,-0.0025799987728338664,-0.005035681068515198,-0.005209629332061149
1999M06,-0.007439902803427011,-0.004556690504575547,-0.006907532429531724,-0.002773492453930701,-0.005198610904065913,-0.005375245819106179
1999M07,-0.007792761330684744,-0.00493552391740852,-0.00727512193786046,-0.003179360110181674,-0.005565058589242639,-0.0057495651770756075
1999M08,0.0064737708412711875,-0.00450519742805024,-0.006811487398148737,-0.002753301367054146,-0.005136759453453502,-0.002546594961087087
1999M09,0.006651934139949097,-0.004253525113539126,0.005617820214033074,-0.0025106915899745104,-0.004883972205060814,0.0001243130890815441
1999M10,-0.007336923792993638,-0.00429910585837129,0.005465622736877123,-0.0025732054497441628,-0.00492333218626206,-0.0027333889100988056
1999M11,-0.007424125971066721,-0.004411207284952855,-0.006531985020786414,-0.002703719418186196,-0.005028182081381635,-0.005219843955274766
1999M12,-0.007450886659007644,-0.004463480018671643,-0.006567506276421961,-0.002772490435691907,-0.0050743402365930786,-0.005265740725277247
2000M01,0.006489291067581883,-0.0041345632552619496,0.005239058810355834,0.0024415042194983116,-0.004745818206871596,0.0010578945270604966
2000M02,0.006522129164836487,-0.004016701695530552,0.005283950315134907,0.002517875017139402,0.0061709915479340365,0.0032956488699028563
2000M03,-0.007090272155013987,-0.004085612579303767,0.005112371421216505,-0.002449751209937922,0.005962035997792262,-0.0005102457050493817
2000M04,0.006336592273456498,-0.003938483405772108,0.00519448323503474,0.0023659680905241225,0.006047517483710261,0.003201215535390703
2000M05,-0.006912167323983744,-0.003993059518428665,-0.006205119780201558,0.002234252160649236,0.005863187366811085,-0.001802581419030729
2000M06,-0.007036682598162564,-0.004136398820760445,-0.006340299732614874,0.001994709670108273,-0.004624827215205641,-0.004028699739327049
2000M07,-0.007257789575577323,0.0049849888753752715,-0.006575273471215655,-0.002310449997290682,-0.004860384890560174,-0.003203781811853713
2000M08,0.006171113986096976,-0.004372097252568112,-0.00647805861870314,-0.002250838923454349,-0.004782804403197191,-0.002342537042365163
2000M09,0.006302742503649891,-0.004177734764288948,-0.006252136981524244,-0.002062978323304753,0.005562707786924099,-0.00012547995570879098
2000M10,0.006315723071335837,-0.0040830911138307335,0.005043169040109264,-0.0019806418837598977,-0.00458352264956105,0.0001423272928586839
2000M11,0.006350081409406654,0.004980614687931006,0.005089646940382236,-0.001880608350545346,-0.004466531752639009,0.0020146405869071087
2000M12,0.006626912343598132,0.005329632253223864,0.0053783687657909165,0.001643489514076155,0.005585425327750875,0.004912765640887988
2001M01,0.0065674850690314625,0.005272762160097367,0.005330610122792555,0.0016298727264612025,0.005528250796968248,0.004865796175070167
2001M02,-0.007158107019751255,0.005100722724485237,0.005186708297164893,0.0015137878267410467,0.00536081422418141,0.0020007852105642663
2001M03,-0.007158304538530126,0.004965749845389622,-0.006133292036870288,0.0014293645539259314,0.00522878660841933,-0.00033353911353310625
2001M04,-0.007201499344925605,-0.003971928894127539,-0.0061862715629339565,0.001296535316749882,0.005045310955077638,-0.0022035707060319163
2001M05,0.0064121306976053,0.004777156084979049,-0.0060186179697420674,0.001415277894941798,0.005135199564065515,0.002344229254369919
2001M06,0.006448271845182106,0.004837095436575796,0.0050732356589045235,-0.0015674852773432794,0.005188427280590111,0.003995908988781852
2001M07,0.007078291321409716,0.005591492445018804,0.005715755464098278,0.0014995820259657141,0.005901174623515653,0.0051572591760016325
2001M08,-0.007029646841877848,0.005473658300245929,0.005613786934616274,0.0014332050789155238,0.005786135364196447,0.002255427767219265
2001M09,-0.007359448747158773,0.004920856847207621,0.005138705969205139,0.0009792376134493482,0.00525760648740806,0.001787391634022279
2001M10,-0.007739929058406899,0.004307868556597986,-0.005882200188465242,-0.0009284943723221067,-0.004145246215148277,-0.002877600255548908
2001M11,0.006964047694114088,0.004617276420701157,-0.005547389945265466,0.00046989591661103156,0.004671365175355746,0.0022350390523033113
2001M12,0.006907148323330213,-0.00383227192624542,-0.005497072665662294,0.00047099975524475556,0.004631753068471911,0.0005361113110278332
2002M01,0.006905614064866113,0.004576610175707415,0.004610584612469455,-0.0006370326214120167,0.004651964838168219,0.0040215482139598375
2002M02,-0.007400970912029977,0.004386031027133561,-0.005397634862552135,-0.0007495876788125534,0.004469743223693487,-0.0009384838405135234
2002M03,0.0067180095144578475,0.004500122021420579,0.004443111899362891,-0.0006152424439017873,0.004577662829603195,0.003924732764188546
2002M04,-0.007215969385346231,0.00438821296518616,-0.0052258053761595966,0.0005274211729172119,-0.003837507441704963,-0.0022727296130214836
2002M05,0.006599465068988724,0.004542674177056851,0.00434434917228591,0.0007039416784078397,-0.003647466298165027,0.002508592759714859
2002M06,0.006821584450074297,0.004810199552997793,0.004585909207653396,0.000984130807580465,0.0044702584880696155,0.004334416501275114
2002M07,0.007002323858654555,0.0050307509406260454,0.004785756951638968,0.0012208322500926103,0.004687831050716788,0.004545499010345793
2002M08,0.007049211612814335,0.005101546486936263,0.004851429171112443,0.0013192170031310116,0.004759824149788273,0.004616245684756465
2002M09,0.007275332536314713,0.005371229244155184,0.005096018854627132,0.0016005823868054019,0.005025258489420753,0.0048736843022646375
2002M10,0.007215175896215729,0.005322019118972598,0.00505402316187553,0.0015873854067851546,0.0049804952212677365,0.00483181976102335
2002M11,-0.00699932617925793,0.005205249607899953,0.004951048940802629,0.0015111714831009936,0.004869902785471185,0.0019076093276033663
2002M12,0.0070943409087433195,0.005336681996502795,0.005071637165502718,0.0016637062803372279,0.005000813489619338,0.00483343596814108
2003M01,-0.006791028221965192,0.005272303412247532,0.005015694254760164,0.0016347642208691551,0.004941075293606609,0.0020145617919036535
2003M02,-0.0068004908783771785,0.005153696141610406,0.0049106345357773406,0.0015550412859932881,0.004828442370191679,0.001929464691039107
2003M03,-0.006801623741113895,0.005046603582532867,-0.005021617190847377,-0.0006656373180664978,0.004726923358085287,-0.0005430702618819231
2003M04,-0.006830335848170467,0.004909678026848156,-0.005065595703344817,-0.0007441870993955292,0.0045962410236954545,-0.0006268399200734405
2003M05,-0.0067891558842989325,0.004854858386465754,-0.005036690072744684,-0.0007493083081965738,0.004545471348773223,-0.0006349649060002429
2003M06,-0.006769688435531098,0.004776799390046419,-0.005030153315912132,-0.0007762667213995524,-0.00336611645775034,-0.002233085108109341
2003M07,-0.006888435464144956,0.0045421105895350165,-0.005166987710903409,-0.0009460769814645738,-0.003515850363270003,-0.0023950479860495853
2003M08,0.007021359910673044,0.004674684760448338,-0.00497196578422487,-0.0007835235988586376,-0.0033335294931117177,0.0005214051589852316
2003M09,0.007216302291626508,0.004895899785721454,0.004815767355217915,0.0014853461686150581,-0.003071447033103627,0.0030683737136154615
2003M10,0.007746144633592945,0.00546274022663599,0.005356251365854801,0.0020660893111097848,0.004471980117286235,0.005020641130895951
2003M11,0.007999721069103325,0.005743570465030639,0.005624652528898381,0.0023675176156362308,0.004763406941912095,0.005299773724116134
2003M12,-0.00668788510694901,0.005656655224489286,0.005542740486633429,0.0023096967636630173,0.004683873918582116,0.0023010162572837676
2004M01,0.007897659085372214,0.005877798788339365,0.005754481363311071,0.0025521381669517985,0.004914803751856439,0.005399376231166178
2004M02,0.008108349240906617,0.0061098754822901885,0.0059767954208105305,0.0028049190383792728,0.005156596476135988,0.005631307131704519
2004M03,0.008461770743774175,0.006487766891295482,0.00633839470468183,0.0031997735897040607,0.005545223130424833,0.006006585811976076
2004M04,-0.006397111587206383,0.006357966006531013,0.006215625467608293,0.0030984796503340556,0.00542192418866922,0.0029393767451872397
2004M05,-0.006628578281834293,0.006007839906076191,0.005882364759195968,0.0027815063549373937,0.005076448212955717,0.0026239161902661956
2004M06,-0.006839013276301343,0.005682242660573366,-0.004697376176956368,0.002487994035294462,0.004755621002473493,0.000277893649016722
2004M07,-0.006976124318848319,0.0054374388555275864,-0.004857982783118304,-0.0005409068326998028,0.004516143899404703,-0.0004842862359468273
2004M08,-0.007091115432494589,0.005218113324105638,-0.004994951936849183,-0.0007116187523712088,-0.002495778853341731,-0.002015070330190215
2004M09,-0.007076197010852241,0.005140206978265723,-0.0049948972058348135,-0.0007437691225107025,-0.0025145144858799524,-0.002037834169362397
2004M10,-0.007159019660635599,-0.0037497246680959443,-0.00509743139897744,-0.0008787933326418868,-0.0026363241783740467,-0.0039042586477449834
2004M11,-0.0071384773966297445,-0.0037533816544502293,-0.005090990549777595,-0.0009035539443097151,-0.0026480660430364504,-0.003906893917640747
2004M12,0.00831968612879121,-0.0036821537656090723,-0.0050136384735390725,-0.0008564230778449294,-0.002588107881728091,-0.000764127413985991
2005M01,0.008289990853301624,-0.0036200052611758296,0.005572282876528188,-0.0008176221771661731,-0.0025366669459844886,0.0013775958691006642
2005M02,0.008489462712199945,-0.0033318173094322137,0.005785975628324134,0.002272952806312448,-0.0022688591828325566,0.0021895429309143517
2005M03,0.008798914378490138,-0.002935810542725907,0.006106204356516657,0.002626818444328943,0.004302259991430049,0.003779677325607976
2005M04,-0.007050666832105236,-0.003144622741779719,0.005835964578615527,0.0023764940886553203,0.0040313453359887685,0.0004097028858749322
2005M05,-0.00706377743676987,-0.0031876381622737847,0.005728807556245287,0.002292581506454331,0.003932238085267644,0.0003404423097847213
2005M06,-0.007055912266048817,-0.003207695694253354,-0.004944993989563096,0.0022322282416164666,0.0038576342928679274,-0.0018237478830761746
2005M07,-0.007053344435876443,-0.003233029603278596,-0.004957464833024589,0.002167186858606769,0.0037784156799086886,-0.0018596472667328345
2005M08,-0.007107095453565664,-0.0033183590630655652,-0.005029257906030709,-0.0005622712601650996,0.003638214853537121,-0.002475753765857984
2005M09,0.008500301148456853,0.00495856137024788,-0.0048832481944654,-0.0004462972840151506,0.003726510383693723,0.0023711654847835815
2005M10,0.008574494197364103,0.0050599418840206615,0.005645035829139235,-0.0003113796626862782,0.0038347137610344104,0.0045605612017744265
2005M11,-0.006954979971161351,0.004890254261982363,0.005478441291294602,-0.00043454859748361324,-0.001897593414161054,0.00021631471409418933
2005M12,0.008380029799834657,0.005047273235432319,0.005624607067084888,0.0020427253954728047,-0.001697697634933295,0.0038793875725782754
2006M01,0.008442921260445553,0.005134670259016774,0.005704245527478081,0.002149851604447234,0.0036776851973107172,0.005021874769739672
2006M02,0.008678258271928266,0.005394155088028147,0.005948859837310931,0.0024250961775124317,0.003945847564240171,0.005278443387803989
2006M03,-0.006734694666835437,0.005220433021605592,0.0057785240740081765,0.0022761274806628136,0.0037837947754450294,0.002064836936977235
2006M04,-0.006726911259692951,0.005142880264699642,0.0057003314928886755,0.0022209477083460216,0.003717057668560995,0.0020108611749604767
2006M05,0.008480738356346997,0.0053557143563860675,0.005900600818970248,0.0024497498439575837,0.00393849451559814,0.005225059578251807
2006M06,-0.006452789125742344,0.0050643313929784935,-0.0047189846881520725,0.0021846176680684172,0.0036591439663046163,-5.27361573085779e-05
2006M07,0.008162680645264781,0.0051493976510159425,0.005617404327112747,0.0022877840292148165,0.0037534418409059527,0.004994141698702848
2006M08,-0.006298563444957781,0.005076794332112288,-0.004566098501281809,-0.0002477713842779129,0.003691036849287119,-0.00046892042982361914
2006M09,-0.006271805289428979,0.005026415152767607,0.0055440916157660025,0.00223627265262974,0.0036505620607160272,0.0020371072384900795
2006M10,0.00806699809099714,0.005287363993277789,0.00579456077959806,0.002512651730004662,0.003919147231716218,0.005116144365118773
2006M11,0.008334511856013672,0.0055647549176959426,0.006061173300789603,0.0028050421842500933,0.004203958740060516,0.005393888199761965
2006M12,0.008305831853598991,0.005555892309501616,0.006049257924712386,0.0028148200992090177,0.004204350583121793,0.005386030554028761
2007M01,0.008308776597221288,0.005577318241137328,0.006066874189626039,0.002854234166491544,0.00423470346640009,0.005408381332175258
2007M02,0.008475115834636844,0.005756407560224062,0.0062380817229295326,0.0030489851109853803,0.004421549621857831,0.00558802797012673
2007M03,-0.005954800113195603,0.005691687095026764,0.006171914554473032,0.0030029282206540837,0.004366097887809953,0.002655565528953646
2007M04,-0.005932435904739914,0.005637662785827198,0.006116186179320898,0.002967183698988972,0.004321149983323648,0.0026219493485441607
2007M05,0.008389413917023001,0.005813161546006943,0.006284117513640311,0.0031577440277822198,0.004504106351623162,0.005629708671215127
2007M06,0.008641609099273573,0.006070656637376884,0.006532052500977683,0.0034290483277681924,0.004768429755350334,0.005888359264149333
2007M07,0.008734335547872781,0.006175862743909227,0.006631674934790216,0.0035498390246629895,0.0048813585765632795,0.0059946141655596984
2007M08,0.008782076812123247,0.006237954227219105,0.006689337624866627,0.0036278657993908813,0.004951350141181086,0.006057716920956189
2007M09,0.009088538290863864,0.00654697270745792,0.006987809496864184,0.00394949220030913,0.005266595281329457,0.006367881595364911
