,mom1.csv,mom12.csv,mom3.csv,mom6.csv,mom9.csv,average
2007M10,0.008358779936894612,0.007186292577441056,0.007517970503048349,0.007336011033491095,0.0066342922136127976,0.0074066692528975825
2007M11,0.008379070798378458,0.0072153651116309715,0.007542299951091554,0.007361423573614998,0.006664977556580049,0.007432627398259206
2007M12,-0.004117585740236592,0.007145761226226267,0.007477351256970964,0.0072975451539173414,0.006603020458961223,0.0048812184711678405
2008M01,0.008305697505498526,0.007408750353748347,0.007713637937015993,0.007534889516921525,0.006853283058995772,0.007563251674436033
2008M02,0.008717724084008496,0.00784517134000877,0.008107441242788501,0.007929738135092235,0.007266620756966177,0.007973339111772835
2008M03,0.009050344088816343,0.008198309888263117,0.008426204868514654,0.008249534918421269,0.007601971143175349,0.008305272981438147
2008M04,0.009134005567423754,0.008291128465920254,0.008509121757022856,0.008333473020513831,0.007692802612859531,0.008392106284748044
2008M05,0.009086182693433219,0.008246521522205466,0.00846736376622953,0.008292724505217675,0.007654412307776928,0.008349440958972564
2008M06,0.009093822947233678,0.008259779027250148,0.008478147200847129,0.008304505878469627,0.00767038894988659,0.008361328800737432
2008M07,0.00904257488822608,0.008211501640160854,0.008433017938870517,0.008260363214915621,0.007628418409551749,0.008315175218344965
2008M08,-0.0037701785415462418,0.007740608347098191,-0.0037881112277332817,0.007831760493119892,0.007188472579420285,0.003040510330071769
2008M09,-0.0041950515914597735,0.0072761531349026624,-0.004246478312631433,-0.0030530510193931613,0.00675423066890868,0.0005071605760653949
2008M10,-0.005367230883090093,-0.0021730950198790705,-0.005510390072024342,-0.004362911854747898,-0.0017705871005557392,-0.0038368429860594277
2008M11,-0.006081914578005985,-0.002939026920498432,-0.006279813919104353,-0.0051631763850804495,-0.002577986851705025,-0.0046083837308788485
2008M12,-0.006455504772945104,-0.0033492458829691386,-0.006680950542235249,-0.0055840317330414,-0.003011295619933501,-0.005016205710224878
2009M01,0.008586355284469199,-0.0030029106500525336,-0.006299207051809221,-0.005199194320654851,-0.0026501632496595865,-0.0017130239975413988
2009M02,-0.00610249260825918,-0.003037069167618116,-0.006311660681778066,-0.0052198610024167735,-0.0026884897744318737,-0.004671914646900802
2009M03,-0.006076201278699516,-0.0030303376166774024,0.008003439766656961,-0.005197218984857164,-0.002683866325145717,-0.0017968368877445678
2009M04,0.008487663656943801,-0.002800202719792318,0.008136679047816031,-0.0049372383454358345,-0.0024449503658532396,0.0012883902547356882
2009M05,0.008706292048828997,-0.002481421844810613,0.008346275758595976,0.007408541973335072,-0.002113230085554763,0.003973291570078934
2009M06,0.008757172171531062,-0.002351433512289738,0.008396611965664245,0.0074643981244945645,-0.0019795312970859982,0.0040574434904628275
2009M07,-0.0058339177332400955,-0.002462628122536148,0.008242622929996283,0.007314732559968278,-0.0020985508358149245,0.0010324517596746786
2009M08,0.00859302928977659,-0.002017468112798292,0.008562922657781087,0.007641928365641561,0.0056678239908939596,0.005689647238258981
2009M09,-0.005372955369417981,-0.002166792254963191,0.008377813603418775,0.007460862636761536,0.00548977882835708,0.0027577414888312435
2009M10,0.00839704626330088,-0.002011593755910451,0.008452930769141047,0.007541400939819218,0.005585262218459711,0.00559300928696208
2009M11,0.00854061925142302,0.006119893762126345,0.00858766490658652,0.007681821294475394,0.00574317974106252,0.007334635791134759
2009M12,0.008644148926330444,0.00624512802187082,0.008684818925154447,0.007784396921857792,0.00586134433213121,0.007443967425468942
2010M01,0.008755234463605915,0.006378158782264432,0.008789152532436059,0.007894132441024234,0.005986815450977749,0.007560698734061677
2010M02,-0.005198446967736109,0.006134632128255534,0.008561299243523043,0.007669846889022976,0.005763161365870553,0.0045860985317872
2010M03,0.008513412428313157,0.00619558498493257,0.008602317550135713,0.00771582514596072,0.005821775798245274,0.007369783181517488
2010M04,0.008669195675327318,0.006374437636193875,0.008747793933539387,0.007866761681679617,0.005989847923099352,0.007529607369967909
2010M05,-0.005063150073641418,0.006057123122272006,0.008454602786156444,0.007576664434846558,0.005697311861892188,0.004544510426305155
2010M06,-0.0051914829841595645,0.00587092583474954,-0.006282113618638301,-0.004583450033387854,0.00552630788583515,-0.0009319625831202058
2010M07,0.008356788351908706,0.005989114594541312,-0.006060447061256245,-0.00437050104871751,0.005638019276450948,0.0019105948225854423
2010M08,0.008627773763996545,0.0062864695243853574,0.00827725373124653,0.007402983386724081,0.005916376807538872,0.007302171442778277
2010M09,0.00879246426937314,0.006472309326193313,0.008433520578427438,0.007564617615111782,0.006091217551784161,0.007470825868177967
2010M10,0.009044626821773821,0.006749399782975505,0.008671935672385524,0.007808770108330353,0.006351082959562292,0.0077251630690054985
2010M11,0.009162187375454243,0.006885450116474456,0.00878417296711838,0.007926035252850766,0.0064798442637416945,0.007847537995127909
2010M12,0.0093598746989021,0.007105059234505052,0.008971685629989505,0.008118910225348254,0.006686494055414286,0.008048404768831839
2011M01,0.009555712199197005,0.007322487217662998,0.009157564445337087,0.008310088296920254,0.006891248361719795,0.008247420104167427
2011M02,0.00973296453047245,0.007520252153611113,0.009326085058322386,0.008483766253872068,0.0070778106520585785,0.00842817572966732
2011M03,-0.004997242693828511,0.007294572246208538,0.009114012011439103,0.00827487626637044,0.006869715537873645,0.005311186673612643
2011M04,0.009505106691959489,0.007337852772521932,0.009143867286295002,0.008309098330271183,0.006912282125670241,0.00824164144134357
2011M05,-0.0048732778192825356,0.007108217064818348,-0.005630551757929897,0.008096421787010692,0.006700228040889338,0.002280207463101189
2011M06,0.00927249330358828,0.007082930479127751,-0.005575574661801113,0.008068609034185423,0.006678719478982879,0.005105435526816644
2011M07,0.009280070940154303,0.007102721386971659,-0.005466311297530202,0.008081658824187286,0.006699260025592983,0.005139479975875207
2011M08,-0.004828005817513138,0.007003332290320062,0.008928095755906348,-0.003946330955086927,0.00660847762750915,0.002753113780227099
2011M09,-0.004948612154253255,0.006832463223654063,-0.0055044350381928215,-0.004087845435140376,0.006450821452406117,-0.00025152159030525454
2011M10,-0.00530180418095893,0.006455808601157582,-0.005886692399268966,-0.004490141021028478,-0.001634795942418668,-0.002171524988503492
2011M11,-0.005435673940344055,-0.001787604262540417,-0.00602904431926648,-0.004645776448176179,-0.0018085502262875984,-0.003941329839322947
2011M12,-0.005529568644200056,-0.0019091670626772482,-0.006127652457599993,-0.004756315461841418,-0.0019372671546743195,-0.004051994156198607
2012M01,0.009172360712064431,-0.001755245996435778,-0.005940341704395071,-0.0045731520018560965,-0.0017739858918224452,-0.0009740729764889921
2012M02,0.009247308383692912,-0.0015984595865628462,0.008762078227199415,-0.00438732075685634,-0.001607792787316343,0.0020831626960313597
2012M03,0.009223664358343514,-0.0015595329501235078,0.008742105701531482,-0.004327485386636171,-0.0015665153474213988,0.0021024472751387845
2012M04,-0.0053614271431276705,-0.0015532600314948786,0.008696619657829592,0.007986749803393655,-0.0015598304894099383,0.0016417703594381523
2012M05,-0.005453875631206991,-0.0016717476022085175,-0.005750485525701517,0.007844730335590092,-0.001685155593533307,-0.001343306803412048
2012M06,-0.005608134582544797,-0.0018536030552777616,-0.005916686883604934,-0.004302711280930425,-0.0018774167586942075,-0.003911710512210425
2012M07,0.009173090723255433,-0.0016324354301099206,-0.005656961344712021,0.0076519370297646145,-0.0016434190549918046,0.0015784423846412602
2012M08,-0.005371477522280891,-0.0016541260619309327,-0.005654415835848134,-0.004048406514673835,0.0061006902061091495,-0.0021255471457249284
2012M09,0.00909872030228907,-0.0015409458932023373,0.00855183018814002,-0.003910286845001914,0.006156987466500969,0.0036712610437451615
2012M10,-0.005239316942009064,-0.0016463638608046273,-0.005509670187292656,-0.004009301560213376,0.006030054282996043,-0.002074919653464736
2012M11,-0.005311812327950793,-0.0017412735952112423,-0.005586366115559128,-0.004097019503842144,-0.0016662757125185538,-0.0036805494510163727
2012M12,0.008952795672954313,0.006274097409499574,-0.005480158831765407,0.007589283107560808,-0.0015833871446710784,0.0031505260427156416
2013M01,0.008912935093532477,-0.001663763184857784,-0.005439292900049112,-0.003998221870430287,-0.0015663652118526722,-0.0007509416147314754
2013M02,-0.005215117966438264,-0.0016680206365133348,0.008416352457042314,-0.003988145285519499,-0.0015715185016524301,-0.0008052899866162429
2013M03,-0.005348350420502049,-0.0018232968029358084,-0.00542062266673356,-0.004141536861407509,-0.0017379338036644528,-0.003694348111048676
2013M04,-0.005489141372487693,-0.001985964970562468,-0.005571274711265508,-0.004302940719224684,-0.001912103277077405,-0.0038522850101235517
2013M05,-0.005475430098276458,-0.00199211514694268,-0.0055560684756645025,-0.0042952821088411966,-0.0019191163414677746,-0.003847602434238523
2013M06,-0.005513463778017997,-0.002050372589813866,-0.005596365804680215,-0.004344055992175127,-0.0019817000308665887,-0.0038971916391107586
2013M07,-0.005573047714970818,-0.0021301952785300108,-0.0056597348028113005,-0.0044162202147385145,-0.002067225864973251,-0.003969284775204779
2013M08,-0.00555444826389014,-0.002130728712473375,-0.005639290824940094,-0.004402940980227671,-0.002068171497640761,-0.003959116055834408
2013M09,-0.005560538607255283,-0.0021560140292359903,-0.005645311591733228,-0.00441651844669005,-0.002095484764993989,-0.003974773487981708
2013M10,0.00885552910387185,-0.0021258876506294803,-0.005592887793429302,-0.00437051094629109,-0.0020637556591660013,-0.0010595025891288047
2013M11,-0.005512037108754236,-0.0021629920838994133,-0.005611887221961804,-0.004397125702994638,-0.002103626449832586,-0.003957533713488536
2013M12,0.008766148703991243,-0.0021269954090387426,-0.005553746001248411,-0.004345140327587899,-0.00206566136684677,-0.0010650788801461158
2014M01,-0.00545793634454933,-0.0021626945669038613,-0.005571700887358862,-0.004370521509768896,-0.002104000203657877,-0.003933370702447765
2014M02,0.008678580412522157,-0.0021037433026107675,0.008237863810256589,-0.004294177301740864,-0.0020416398668562383,0.0016953767503141751
2014M03,0.008738243741776517,-0.001980959575226973,0.008297351225896676,0.0075581277404048386,-0.0019114508661076755,0.004140262453348677
2014M04,0.008695846668888122,-0.0019691456415364497,0.00825868654104171,0.007522831126706787,0.005912177684021163,0.005684079275824266
2014M05,-0.005381076157551647,-0.001982235050602996,0.008198326771146364,0.007465703393387696,0.005861295699681257,0.002832402931212135
2014M06,-0.005432433565364457,-0.002050851867370635,-0.005489769629023316,0.0073592848219767165,0.005759611913884188,2.9168334820499352e-05
2014M07,-0.005407802169218656,-0.0020445034124228897,-0.005463262339041732,0.007320373548496984,-0.0018992915349230087,-0.0014988971814218607
2014M08,-0.005438914278684245,-0.002092825850459004,-0.005496003840747657,-0.004149378327524968,-0.0019522828707432326,-0.0038258810336318214
2014M09,-0.005572615519597157,-0.002241945859463464,-0.0056376916584288065,-0.004302126126616222,-0.0021139917108537946,-0.003973674174991889
2014M10,-0.005604031830945747,-0.0022902185287604275,-0.005670683830934709,-0.004343552403845329,-0.002166779950480909,-0.004015053308993424
2014M11,-0.0055763267434355895,-0.0022801141073886975,-0.00564090383860556,-0.004320675334132016,-0.0021565748401654638,-0.003994918972745466
2014M12,-0.005676240748695904,-0.002395473837495738,-0.0057465649381030675,-0.004436239120575344,-0.002281593322987637,-0.004107222393571537
2015M01,-0.005816702662269324,-0.002550599244251107,-0.005895174679631731,-0.004595610245062437,-0.0024493465541025735,-0.004261486677063435
2015M02,-0.005878734112835318,-0.002628345026788124,-0.005960524118872791,-0.004669729134817732,-0.0025336291149124805,-0.004334192301645289
2015M03,-0.005947204007565475,-0.0027122716697510645,-0.006032662750411668,-0.004750690947977902,-0.002624493948658793,-0.00441346466487298
2015M04,-0.0059359619383182495,-0.0027175379769965387,-0.006020284151248327,-0.004745159334402224,-0.002630638006026705,-0.004409916281398409
2015M05,0.008630932254007583,-0.0026631610920363506,-0.0059439395767546446,-0.004674172475482412,-0.0025726158431288258,-0.00144459134667893
2015M06,-0.005864332223683554,-0.002728255908658581,-0.0059962954092263095,-0.004734655727905502,-0.0026430970720178345,-0.0043933272682983564
2015M07,-0.005910295167984647,-0.002788906537227437,-0.006044010579503166,-0.00479030805863279,-0.002708743784204894,-0.004448452825510587
2015M08,-0.006099867528250968,-0.002990177408333824,-0.006242955323764934,-0.0050003912892962925,-0.002925429309292724,-0.004651764171787748
2015M09,-0.006124110400957705,-0.003029261259508982,-0.006267723809866139,-0.005032411872580588,-0.002967750843089539,-0.004684251637200591
2015M10,0.00851116350193619,-0.003010324116955466,-0.006230346759175219,-0.00500087247637634,-0.002947742071171132,-0.0017356243843483937
2015M11,-0.006089320269845874,-0.0031244800350073137,-0.006336011369428678,-0.005115372020981742,-0.0030705930934036654,-0.004747155357733455
2015M12,-0.0060932192612018965,-0.003142676818975278,-0.00633880827652752,-0.005124721199234006,-0.003090397387356803,-0.0047579645886591014
2016M01,-0.006158434850028326,-0.0032205709802562692,-0.00640579252485712,-0.005199546844762613,-0.0031742127801898832,-0.004831711596018843
2016M02,0.008339970115565986,-0.0031681157548405408,-0.006333133203047468,-0.005131706514494306,-0.0031182110859300613,-0.001882239288549278
2016M03,0.008453016407959812,-0.0030021704160312617,0.008088940404444625,-0.004939841768050365,-0.002940607644175048,0.0011318673968295525
2016M04,0.008526688751442184,-0.0028753528465962222,0.008162245021241243,0.0072328917551583985,-0.0028050457726979915,0.0036482853817095227
2016M05,0.008553641853876881,-0.0027948725916103322,0.008190149884782031,0.007265159779572807,0.005727365056342094,0.005388288796592697
2016M06,0.008613202493337916,-0.0026829050092830693,0.00824973916037542,0.007329071438835411,0.005801223744717955,0.005462066365596726
2016M07,-0.006090215388174911,-0.002685934258655805,0.008195888582300751,0.007279503036209758,0.0057571205617691825,0.002491272506689795
2016M08,-0.006110627847648836,0.0062467890302271,0.008110470778119477,0.007198327757704824,0.005680142303679638,0.004225020404416441
2016M09,-0.006119419659249628,0.006171869780195162,-0.006139042981204666,0.007128690536582639,0.005615103588227538,0.0013314402529102088
2016M10,-0.006112838821019609,0.006114313797226428,-0.0061320262669325295,0.007074137979149402,0.005565680395027101,0.0013018534166901585
2016M11,0.008556066906644058,0.0062573985900133446,0.008036630132940077,0.0071945460670050036,0.005697802806517617,0.0071484889006240195
2016M12,0.00854482244779373,0.006257072193961583,0.008028181052275556,0.007190001451009876,0.005700146805298546,0.007144044790067858
2017M01,0.008592625069268944,0.006321186719272992,0.008076596552397876,0.007241771469688839,0.005760855860574439,0.007198607134240619
2017M02,0.008604840001202398,0.006346243440509539,0.008090712889155905,0.007259521105587382,0.005786189200661306,0.007217501327423307
2017M03,-0.005921745352224695,0.006238875439488543,0.007988082890749846,0.007161538873012631,0.0056914138241066815,0.004231633135026601
2017M04,-0.005991752405697747,0.006102538256253304,-0.005931135223854049,0.007038124804496411,0.0055702349986496156,0.0013576020859695072
2017M05,0.008495941612658814,0.006078390916238521,-0.005894384478918728,0.007012824304357934,0.0055507662303302145,0.004248707716933351
2017M06,-0.005956645876132967,0.005999932345212043,-0.005912284085291007,-0.004791043013189023,0.005481925990067217,-0.0010356229278667473
2017M07,0.008412052137146379,0.006053035672665413,0.007859833812527459,-0.004680377015667663,0.005532545024397648,0.004635417926213846
2017M08,0.00841493585117243,0.006067930747565826,0.007865090390286312,-0.004609694398820161,0.005548451868162889,0.004657342891673458
2017M09,0.008421622520318396,0.006086793064178469,0.007873992917056035,0.006939951603245721,0.005567957770961725,0.006978063575152069
2017M10,-0.00584938806477789,0.006047887921924483,0.007831121634441898,0.006901572760627344,0.005534894692393758,0.004093217788921919
2017M11,0.008374647090864749,0.006039477021789591,0.007815676296212255,0.006890339876565565,-0.0027192029974283244,0.005280187457600767
2017M12,-0.00580109487397543,0.0059765639891253275,-0.005799885192322387,0.006830579520590514,0.005529538551147789,0.0013471403989131628
2018M01,0.008305062555394174,0.006110846448753295,0.00775131304538434,0.006946552949687329,0.00565442662999471,0.006953640325842769
2018M02,0.008327275439682879,0.00614511265150021,0.007775077831214318,0.006973492911873178,0.005687827774815266,0.00698175732181717
2018M03,-0.005615691274509232,0.006093678759609783,0.007721467434703267,0.006924030860658999,0.005642741355591224,0.004153245427210808
2018M04,0.008268961901457867,0.006155763381973964,0.00777053618590611,0.0069758902999323795,0.0057016159761012035,0.006974553549074304
2018M05,0.008240852154414328,0.006136150675863239,0.007745800998109273,0.0069548681525174365,0.005685629536753543,0.006952660303531565
2018M06,-0.005500090469411273,0.006010203855338913,0.007624859262624978,0.006838836025765243,0.005572099793648739,0.00410918169359332
2018M07,-0.0056801146766076996,0.0057730689043209715,-0.005604341145530448,-0.004535494651202079,-0.0027397867279550566,-0.0025573336593948627
2018M08,-0.005733612831633285,-0.0027213007206287115,-0.005661657367617478,-0.00460001874995671,-0.0028123617595085994,-0.0043057902858689556
2018M09,-0.005795036814381003,-0.0027970211503241067,-0.005727369366324481,-0.0046731211578510444,-0.0028933059162367545,-0.004377170881023478
2018M10,0.008112232632843781,-0.0027199036626210146,-0.0056313511037761116,-0.0045795177368843885,-0.002809954363451772,-0.001525698846777901
2018M11,-0.0057044589664182075,-0.0027734300481884002,-0.005673808558541803,-0.004628540910722875,-0.00286700968507202,-0.004329449633788661
2018M12,-0.005699798629154068,-0.0027822147977051223,-0.0056690255337082645,-0.004628840733383436,-0.0028759825705782414,-0.004331172452905826
2019M01,0.008011571816863577,-0.00275138256842751,-0.005622459983235795,-0.00458606021523679,-0.0028424236196729954,-0.0015581509139419025
2019M02,0.00805508291248006,-0.002658157842048495,0.007403184884633247,-0.004475445772414051,-0.002741933469162607,0.001116546142697631
2019M03,-0.005655644099276239,-0.0026566043664801847,0.0073616548648636464,0.006623310149344853,-0.0027398601986397386,0.0005865712699624672
2019M04,0.008008994367351478,-0.0026300162687417352,0.007344141241317232,0.00660905969863645,-0.0027109432250644063,0.003324247162699804
2019M05,-0.005615182292772898,-0.0027030540266779366,-0.005510053650456024,-0.004464802392951192,-0.0027888590571002263,-0.004216390283991655
2019M06,0.007889850868874174,-0.0026231529423019276,-0.005410987418283759,0.0065018055138164905,0.0053564590518961445,0.0023427950148002244
2019M07,0.00786127209830177,-0.0026052612850075516,-0.00537854238320178,0.0064804693817458615,0.005339342215952574,0.0023394560055581748
2019M08,-0.005521019527314448,-0.0027668272065301982,-0.005538450521428914,-0.0043684318475271785,-0.0027028128947526233,-0.004179508399510673
2019M09,0.007655217573532336,-0.002738541132129853,-0.005495089378958251,-0.004329297488844843,-0.00267254182533785,-0.0015160504503476922
2019M10,0.007661426761348634,-0.002686718050043903,-0.005426675242984429,-0.0042642177846103245,-0.0026168562167653143,-0.0014666081066110673
2019M11,0.007723254248131211,0.005664789249078366,0.00723286337042811,0.006290470927867224,-0.0025012967595101137,0.00488201620719896
2019M12,0.007770568124162526,0.005725765635755787,0.007281048586634607,0.006341766731533197,0.005147710742827247,0.006453371964182673
2020M01,0.007774199605521164,0.005739257720632459,0.007286645322822556,0.00635115228966472,0.0051625835370613105,0.006462767695140442
2020M02,-0.0054796901074510886,-0.0025794321689461574,-0.005299065785207212,0.006165882597179999,0.004975267440816923,-0.0004434076047215071
2020M03,-0.005631009060071008,-0.0027387555792624577,-0.005456855323609489,-0.004137908767673371,-0.0024019819408674925,-0.004073302134296764
2020M04,-0.005726992185846685,-0.0028443507033081676,-0.00555719964726788,-0.00424845357760678,-0.0025175391712084047,-0.004178907057047584
2020M05,0.0075748709248789105,-0.0027961974102952486,-0.005493216177576835,-0.004188282922806328,-0.002467098462153067,-0.0014739848095905134
2020M06,0.0077125639707959995,-0.002613402384201806,0.007094360685554993,-0.003978838510462107,0.004787186232380714,0.0026003739988135588
2020M07,0.0078060206794106635,-0.00247541822659735,0.007188446226428681,-0.0038193421644635247,0.0048926426063758775,0.0027184698242308696
2020M08,0.007942930325806122,0.005532705903401035,0.0073250779733262435,0.005979859240053481,0.005041267309423831,0.006364368150402143
2020M09,0.008018137709691054,0.005626383562674794,0.007401284594537837,0.006060623407671753,0.005128350557310845,0.006446955966377258
2020M10,0.00804986833195474,0.005672206798830448,0.007434900813525136,0.006099279514991998,0.005172039575098041,0.006485659006880073
2020M11,0.008189705368271388,0.00583642107962313,0.007574392695484605,0.006242484537245612,0.005323284910250274,0.006633257718175
2020M12,0.008357752823774326,0.006031328265053968,0.0077415220913763984,0.006412962803986457,0.005502528934228399,0.006809218983683909
2021M01,0.008509962430970752,0.006208641628204231,0.007893143010346873,0.006568092544364476,0.005665908021930394,0.006969149527163344
2021M02,0.00858676023643724,0.006303150178999052,0.007970883448984584,0.006650200299602463,0.005754093714654384,0.007053017575735544
2021M03,0.008586478347635606,0.00631312815683076,0.007973090617567867,0.006657642773538849,0.0057654222701584235,0.007059152433146301
2021M04,0.008677928609198929,0.006423384721908147,0.008065167933035806,0.0067538439616164235,0.005868013779949966,0.0071576678011418555
2021M05,0.008903459813683776,0.0066801244048817175,0.008288639556135619,0.006979848822274017,0.006104050608925724,0.007391224641180171
2021M06,-0.0056645290504620804,0.006594184629585572,0.008205193482060391,0.006902541051175503,0.006028097671088985,0.004413097556689674
2021M07,0.00881581841185276,0.006580660489935115,0.00818667179787991,0.0068893457100672895,0.00601805586220791,0.007298110454388597
2021M08,-0.005623811094183128,0.006522169083468832,-0.005285471866351805,0.006836274481598631,0.005966991827508627,0.0016832304864082312
2021M09,-0.005629860382032341,0.006462874484699427,-0.0052932870607335526,0.006782448513047828,0.005915135862454768,0.001647462283487226
2021M10,0.008753013929303109,0.0066087822304506305,0.008127843495208793,0.006910717116724863,0.006050437107073369,0.007290158775752152
2021M11,-0.005430274379208847,0.006576105884580642,0.008092274121921969,0.006880533740522677,0.006022829113316553,0.004428293696226599
2021M12,0.008714063158137978,0.006600757427054278,0.008108659761428128,0.006901264811505242,0.0060475239081097375,0.007274453813247072
2022M01,0.008859323745697447,0.006765771185818912,0.008252313236814924,0.007046792338895824,0.0062004232213079095,0.007424924745707004
2022M02,0.0089716734676001,0.006895303301851263,0.008363964758155555,0.007160914330813625,0.0063209970683669355,0.007542570585357494
2022M03,0.00923682975552682,0.007188596457557898,0.008624282343345672,0.007420857248708651,0.006591328727229591,0.007812378906473726
2022M04,0.009237997177152776,0.007198564217335397,0.008627783260959272,0.007428850289453188,0.006602767214692781,0.007819192431918682
2022M05,-0.00535297793128222,0.006966164872461847,0.008411339166983167,0.007221014321671012,0.006392494158927202,0.004727606917752201
2022M06,-0.00551303909483723,0.006758851748320926,-0.005087973263813297,0.007035344923661219,0.006205005588626586,0.0018796379803916407
2022M07,-0.005889600035103066,0.006341803563259724,-0.005483496535453272,-0.003612096695627652,-0.002271440396728842,-0.002182966019930622
2022M08,0.009013152598694365,0.006319710550396363,-0.005454014238046197,-0.0035901545820851916,-0.002256080885735085,0.0008065226886448508
2022M09,-0.0058596380802581486,0.006202878606685003,-0.005526955680657333,-0.003674873280020919,-0.0023453647162607447,-0.0022407906301024284
2022M10,-0.005892592750796616,-0.0022941751821065493,-0.00556271961206386,-0.003720748642977652,-0.0023964729884044015,-0.003973341835269815
2022M11,0.008892156108383245,-0.0022594111852737337,-0.005511729177919409,-0.0036761612507859066,-0.0023587157108642042,-0.0009827722432920016
2022M12,0.008894617612100305,-0.002209709705351764,0.0082175522523628,-0.0036153501871590936,-0.0023049665920085566,0.0017964286759887382
