,mom1.csv,mom12.csv,mom3.csv,mom6.csv,mom9.csv,average
1992M06,0.012915370460024238,0.009958911638893626,0.01321256086191102,0.012474883478148374,0.008338935448940023,0.011380132377583455
1992M07,0.013429012581037156,0.010586484166457622,0.01371268910754226,0.013054984838933985,0.0089731412698645,0.011951262392767104
1992M08,-0.007828670541056735,0.010344524858295045,0.01344724636029859,0.012767312555355176,0.008768633060146875,0.007499809258607789
1992M09,-0.0081532019973868,0.009624665376165298,0.012758617440635044,0.012003402387824338,0.008101679029989201,0.006867032447445416
1992M10,-0.009141941691199066,-0.005642521618473383,-0.00822281778788873,-0.0053055936256773285,0.0066792576418375025,-0.004326723416280201
1992M11,-0.009523320544062193,-0.0061250327999064795,-0.008649054071984014,-0.005749923626576062,-0.0021323263403288384,-0.006435931476571519
1992M12,0.013163873730114505,0.008124247039397913,-0.008104975040880702,-0.005280483515617166,-0.0016758048845391979,0.0012453714656950707
1993M01,-0.009005997001124647,-0.005604112852833335,-0.008060929558692451,-0.005279926054501619,-0.001732411453017058,-0.005936675384033822
1993M02,-0.008981260916307375,-0.005630626475231459,0.01137516698153276,-0.005308419554636102,-0.0018190061344373477,-0.0020728292198159046
1993M03,-0.009310710142246995,-0.006048462873400032,-0.008049013520892795,-0.005689598940599256,-0.0022890545932616932,-0.006277368014080155
1993M04,-0.009826445761674778,-0.006669927671363849,-0.008622068165969736,-0.006255627771161043,-0.002958063989440276,-0.006866426671921937
1993M05,-0.010011701152264272,-0.006922657392626635,-0.008838656711686474,-0.006489798476689074,-0.003262422575787554,-0.007105047261810801
1993M06,0.012862137788659437,-0.006552892456306359,-0.00845184149353405,-0.006160860749425281,-0.002951922341719623,-0.0022510758504651757
1993M07,0.012966863212951915,-0.006171892359966661,0.010691615060602257,-0.005820647751502371,-0.002628631958581752,0.0018074612407006775
1993M08,-0.009635170145600822,-0.006296016319267035,0.010300414128105404,-0.005937960880452245,-0.002801600724197628,-0.002874066788282465
1993M09,-0.010067631714966144,-0.006807070198248954,-0.008054599270843645,-0.006407205386524308,-0.003354673782279362,-0.006938236070572483
1993M10,-0.010502432097128783,-0.007318413727278202,-0.008548371967864515,-0.006877785583611507,-0.003906865268071674,-0.007430773728790935
1993M11,-0.010613909644753148,-0.007481855248624413,-0.008694730735869249,-0.007032322516277246,-0.00411480140500501,-0.007587523910105813
1993M12,0.012527128153195661,-0.006700004483117252,-0.007896265237660112,-0.006324502851906305,-0.003389016917999565,-0.0023565322674975143
1994M01,0.01298824947257339,-0.006041370738840389,0.00950692621937652,-0.005727423895791782,-0.002783311457847963,0.0015886139198939553
1994M02,0.01352656360861266,-0.005321103551454176,0.010081131325283231,0.010460506604420175,0.005971546432892938,0.006943728883950966
1994M03,0.013456555130299825,-0.005133904767356551,0.010063850041675607,0.010433234629605175,0.00602045405967748,0.006968037818780306
1994M04,-0.009842022974520444,0.00788975114925682,0.00974689577361322,0.010049799645394226,0.005728217198787186,0.004714528158506202
1994M05,0.013079502151420274,0.008883658669742618,0.010543888510239227,0.010990250284242359,0.0066928651042492335,0.010038032943978741
1994M06,0.013761223608556718,0.009740487526809682,0.011232517703569627,0.011797688800116628,0.007530066630161133,0.010812396853842757
1994M07,0.014165162975206803,0.010272030066486405,0.011654747178623004,0.012286792916629687,0.008062925587618192,0.01128833174491282
1994M08,-0.008887865881964066,0.009718784762179817,0.011173504977597823,0.011709974748680572,0.007577712370943829,0.006258422195487595
1994M09,0.013627433025615067,0.010471688119335708,0.011784657517168739,0.012419321068635563,0.008317425712381725,0.011324105088627362
1994M10,0.01414328355108407,0.011103134662424272,0.012297566354725351,0.01301046949465555,0.008943327124643418,0.01189955623750653
1994M11,0.015261402617827238,0.012408520938895622,0.013381122802118332,0.014266429292531484,0.010203687848642649,0.013104232700003066
1994M12,0.015342006153088675,0.01254293539663435,0.013481958359128642,0.014370657041006969,0.010362264266661056,0.013219964243303938
1995M01,0.01598394597283245,0.013305096266596367,0.014114824954705566,0.015094162948068462,0.011112025531624863,0.013922011134765544
1995M02,-0.00807178264711645,0.012136100274586527,0.01311314824391102,0.013916048269448882,0.01003977678895321,0.008226658185956637
1995M03,-0.008362839226004637,0.011492225777356438,-0.007221465807511056,0.013255708938919773,0.009460788701091918,0.0037248836767704873
1995M04,0.014903924890553848,0.01148462380963517,-0.006978943730016385,0.01322302295414362,0.009481431184701463,0.008422811821803542
1995M05,-0.008127101064655933,0.010751382180696841,-0.007411356183779965,-0.0050724715517562,0.008814894409015658,-0.00020893044209591982
1995M06,0.014183579954940673,0.011095273978131984,0.012553641821648883,-0.0045876502101857225,0.009166265147543356,0.008482222138415835
1995M07,0.01446396622137731,0.01143802465163794,0.012840304545709537,-0.0041071624401768396,0.009516358007056736,0.008830298197120936
1995M08,0.014354520397908507,0.011362533793270459,0.012755998295040046,0.01247562417709867,0.009469745461391222,0.012083684424941779
1995M09,-0.007605476957869808,0.010489387501056638,-0.006858381430762129,-0.003989111211576976,-0.002115390671361466,-0.002015794554102748
1995M10,-0.007959175760300318,0.009851979982882128,-0.0072488659811630355,-0.004376635224954361,-0.002572543732279271,-0.0024610481431629715
1995M11,0.013498763281092544,-0.005220555282775683,-0.006896369596127805,0.011562764232547956,-0.002275481012165186,0.0021338243245143653
1995M12,-0.0076232048873953835,-0.005266823825028339,-0.006920533745907248,-0.0040895664472351285,-0.0023584432978147763,-0.0052517144406761754
1996M01,-0.008143542414415054,-0.0058630948172569385,-0.007481665825724285,-0.0046382331036425445,-0.0029836156592306837,-0.005822030364053901
1996M02,-0.00809557552046134,-0.00583943641504676,-0.007438845786879399,-0.004630729615291981,-0.0029957984614678713,-0.00580007715982947
1996M03,0.013219659970347863,-0.005652755101092885,-0.007237392825408352,-0.0044761465082863265,-0.002846072260532684,-0.0013985413449944769
1996M04,-0.007898105912101362,-0.005621559356548766,0.011960741787502784,-0.004460965821914772,-0.0028490678242428322,-0.0017737914254609896
1996M05,0.013018248068880897,-0.005460527298962346,0.011910543687926843,-0.004328302047512171,-0.0027229586665360847,0.0024834007487594275
1996M06,-0.007722350773503323,-0.006554955009028227,-0.007188075101873434,-0.005328991863608783,-0.003836717446276794,-0.006126218038858112
1996M07,-0.008057341350606935,-0.0069233849820141136,-0.00754905660317878,-0.005675188787536643,-0.004232470763329717,-0.006487488497333237
1996M08,0.011671776080912879,-0.006798470054456977,-0.007416866424212752,-0.005575246813058366,-0.004139921688028228,-0.002451745779768689
1996M09,-0.007926828821612344,-0.007015663101495369,-0.007626951467001078,-0.005784819920701482,-0.004384857409150607,-0.006547824143992177
1996M10,-0.008119087398454107,-0.007227014860467624,-0.007831356767274414,-0.005989250827612333,-0.004623394043778737,-0.006758020779517443
1996M11,0.011221582813109143,-0.006304937953526641,0.010624626056957165,-0.005164484698174653,-0.0037404915559891942,0.0013272589324751637
1996M12,0.011276875869426072,-0.006058591981334873,0.010685574585873148,0.011283418125547534,-0.00352503341203621,0.004732448637495134
1997M01,0.011748557278042955,-0.005427510799101946,0.01115320931019485,0.011825125929281496,-0.0029283504879721155,0.005274206246089047
1997M02,0.011695595116378526,-0.005290322514601913,0.011108216151839238,0.01176337506855643,-0.0028195100378336875,0.005291470756867719
1997M03,0.01181807759400997,-0.004993097856699593,0.011234545977889508,0.01190269343173745,0.008665642419186817,0.007725572313224831
1997M04,-0.007227077535489218,-0.0052736135492158324,-0.006902489501829975,0.011340819842322339,0.008158968806877793,1.932161253302145e-05
1997M05,0.011327399746882278,-0.004822840702032505,0.010761255767543788,0.011676832497333596,0.008526354283456824,0.007493800318636795
1997M06,-0.006750727700715933,0.009993379567799717,-0.006408575096996318,0.011440992560733745,0.008335232347931992,0.00332206033575064
1997M07,-0.006753509762563738,0.009772491215279499,0.010566576885548214,0.011210292359021353,0.008148034104954072,0.00658877696044788
1997M08,0.01112198489024254,0.009840460687307626,0.010615571811069136,0.011257993811792377,0.008231480802888045,0.010213498400659946
1997M09,-0.006526138723021678,0.009098060966178758,-0.006415239365999188,-0.004952053544216,0.007552426063783729,-0.0002485889206548755
1997M10,-0.006729299003529925,0.0086564266299475,-0.006630646393893995,-0.005164859868097055,-0.00255173258349169,-0.002484022243813033
1997M11,-0.006947708188353323,0.008202231250365144,-0.006861858788757743,-0.005392271147781475,-0.002821013283836234,-0.002764124031672726
1997M12,-0.007379390360779256,-0.004845045720699402,-0.00731741607035097,-0.005826506168474991,-0.003309171929405859,-0.005735506049942096
1998M01,-0.007585586163482174,-0.005083745977507355,-0.007535116644674336,-0.006041772813742912,-0.003563705936639522,-0.005961985507209261
1998M02,-0.007653951774706631,-0.005179733395054748,-0.007607568688970973,-0.0061230106991603025,-0.003675203966848832,-0.006047893704948297
1998M03,0.010456083754996808,-0.005083979084273992,-0.0074848108326698295,-0.006023744469908876,-0.0035946469230196537,-0.0023462195109751087
1998M04,0.010389778567288281,-0.004988916176696048,-0.007363309582606656,-0.005925196770442552,-0.0035144773370542445,-0.002280424259902244
1998M05,-0.007536756724246372,-0.005283085214115262,-0.0076394376570857484,-0.006194120061896707,-0.0038232447788263436,-0.006095328887234087
1998M06,-0.00785793263003964,-0.005629504722025448,-0.007969222030724442,-0.0065128585337398326,-0.004183976447866816,-0.006430698872879235
1998M07,-0.007793924584804616,-0.005586510461865933,-0.007902210881168704,-0.006464126766692638,-0.00415501644279622,-0.006380357827465622
1998M08,-0.007791080645737475,-0.005604864313028331,-0.007898221666478378,-0.006473501168656846,-0.004187134659526603,-0.006390960490685526
1998M09,0.009899672398556485,-0.0054252947847300975,0.00997659665953212,-0.006295812544089793,-0.004021067318404573,0.0008268188821728285
1998M10,-0.007592580487208951,-0.0056639304950409095,-0.0076928997458495935,-0.006513891718496809,-0.00427295045764299,-0.00634725058084785
1998M11,-0.007528280141071595,-0.005617654915185501,-0.007625779973779039,-0.006462551468337655,-0.004239674691221196,-0.006294788237918997
1998M12,-0.007809828140294489,-0.005916893888722144,-0.007914443631715843,-0.006738629648941213,-0.0045516727409056715,-0.006586293610115872
1999M01,-0.008026488776450286,-0.00615092089415844,-0.008136249234070208,-0.006953301021396317,-0.004798224711000826,-0.0068130369274152155
1999M02,-0.008003924557516319,-0.006145407292336209,-0.008112026574814534,-0.006941155535812838,-0.0048050083472073,-0.006801504461537438
1999M03,-0.007949664048434982,-0.006107890182040282,-0.008055257884765209,-0.006898761112852803,-0.004779566903083702,-0.006758228026235396
1999M04,0.009462894414941074,-0.005570757642959731,0.009543646907008627,-0.0063822381017694585,-0.004254294393279553,0.0005598502367881918
1999M05,0.009688052827781617,-0.005250416555659634,0.009765585205060654,0.010525468066747656,-0.003945603423233263,0.004156617224139406
1999M06,-0.007396087099833055,-0.005417437122696324,0.009410831596697075,0.010105995425005627,-0.004124069719501762,0.000515846615934312
1999M07,0.009330381101196099,0.007496298634403128,0.01009952832868346,0.01089300041517669,0.007154954157947204,0.008994832527481317
1999M08,0.009464914054061795,0.007674000392739238,0.010223467269985683,0.01102655975824874,0.007330426139555963,0.009143873522918284
1999M09,0.009834500046478546,0.008122104618045778,0.010577924725021047,0.011425259706623614,0.007767027624371276,0.009545363344108052
1999M10,-0.006656171155592269,0.007919524859380305,0.010381173729085641,0.011189369654035768,0.007575388959679342,0.006081857209317757
1999M11,0.009641319690203064,0.007908274051493754,0.010347221072175271,0.011141217219116472,0.007568384088010333,0.009321283224199778
1999M12,0.009896780159023002,0.008218890511860238,0.010588247396010596,0.011408528330175582,0.007872423221514404,0.009596973923716764
2000M01,0.010360945378952543,0.008765417916861546,0.011032179966456859,0.011907470261528915,0.008404740572398602,0.010094150819239693
2000M02,-0.0065368016245683285,0.008652853915634539,0.010914055368776088,0.011762852146651188,0.00829976754234706,0.006618545469768108
2000M03,-0.006747886666420315,0.00821436018948806,0.010516668351573007,0.011300086564214268,0.007879215402778304,0.006232488768326665
2000M04,-0.007143488234202768,0.007545656577194973,-0.007485476122565698,0.010612583821274486,0.007235418765204241,0.002152938961381047
2000M05,0.010245958016860512,0.007716745585085024,-0.007205736836878017,0.010747405751931999,0.007404370623497664,0.005781748628099437
2000M06,-0.00688340846037984,0.007524004469323081,-0.007232785857994204,-0.006071229502410465,0.0072209065734531635,-0.0010885025556016529
2000M07,0.010045427269824866,0.007696739932659854,0.009920872720622479,-0.00582262643969889,0.007391424423448274,0.005846367581371316
2000M08,-0.006623708913910695,0.007578815934279212,0.009795387555817556,-0.00580348109650717,0.007280225807765115,0.0024454478574888034
2000M09,0.009913859627268293,0.00798188060855827,0.010133143454977307,0.010526820657903523,0.007674092462889403,0.009245959362319358
2000M10,-0.006179198547700777,0.0073216497874630205,-0.006956054394771226,0.009833202640241184,-0.0034254742036854326,0.00011882505630935372
2000M11,-0.0063661249383175165,0.0069549965710428915,-0.0071476854658060794,-0.005376624491904086,-0.003642585334875293,-0.0031156047319720165
2000M12,0.009279490697797644,0.007261201908195297,-0.006758062567429441,0.009436877196303548,-0.0032929108880034546,0.0031853192693727184
2001M01,0.00926445425114646,-0.004707594933808739,0.009525862239448337,0.009419160733070073,0.007036746447883702,0.006107725747547967
2001M02,-0.006005501385528702,-0.004764856237332231,0.009336082526884856,-0.00502990945579812,0.006854700382632041,7.810316617156889e-05
2001M03,-0.006285604769430224,-0.005067533656000469,-0.006632334512065501,-0.005313362720037776,-0.0031997450008218707,-0.005299716131671168
2001M04,-0.006358923958729822,-0.00515428222716386,-0.006707089085696672,-0.005393286738703721,-0.0033014602953803486,-0.0053830084611348845
2001M05,0.009069979153092874,-0.004923638326111809,-0.006459230700365666,0.009209372178771049,-0.0030881786096019223,0.0007616607391569051
2001M06,-0.0061278653623043425,-0.005239400022158583,-0.006767330794868709,-0.0051735595265074204,-0.003416499793421125,-0.005344931099852036
2001M07,-0.00640690248276127,-0.0055350041989954525,-0.007055063354738894,-0.005455716580782325,-0.0037246227903555457,-0.005635461881526698
2001M08,-0.006600375972941696,-0.005741967789540541,-0.007252809178828533,-0.005653598187537895,-0.003944622298120909,-0.005838674685393915
2001M09,-0.006760379067445961,-0.00591415316503194,-0.007415354301110798,-0.005818459976587852,-0.004129913803579466,-0.006007652062751204
2001M10,-0.006994853093000136,-0.006163015271268625,-0.007655991186662193,-0.006056572240909339,-0.004391058927857879,-0.006252298143939634
2001M11,0.008585072414730088,-0.0058645377018487115,-0.007340522307858275,-0.005772577942076292,-0.004109013373619162,-0.00290031578213447
2001M12,0.00864059538074629,-0.005702267142750862,0.008890008682304672,-0.00561837998232965,-0.003961843561665632,0.0004496226752609637
2002M01,0.008769099869911345,-0.005479039962888752,0.009012844182460322,-0.005405853932088544,-0.003753957403373424,0.0006286185508041892
2002M02,0.008749333982361385,-0.00538471268005824,0.008991446023672335,0.008689128038466092,-0.003673734072809156,0.0034742922583264834
2002M03,0.008925153619517696,-0.005123859762331349,0.009160515038435822,0.008882951658943762,-0.003428049089889768,0.003683342292935233
2002M04,-0.006699182286804633,-0.005165764293453265,0.008988932744117415,0.008692222242599409,-0.003482578858731684,0.00046672590954544826
2002M05,-0.006751354390815997,-0.005229243617993949,0.008795221635907069,0.008476942844047158,0.006393594357101179,0.002337032165649092
2002M06,0.008751076812127532,-0.0050701105652400935,-0.007163731380016832,0.008547129156561261,0.00648468877446441,0.0023098105595792556
2002M07,-0.006579387415729503,-0.0051263983691616725,-0.007206872636871179,0.008346143274243434,0.006301601493105999,-0.000852982730882584
2002M08,-0.006866552080728547,-0.005420120196224672,-0.0075027317682896735,-0.005316296423345969,0.005817918400832583,-0.003857556413551256
2002M09,0.00856251517231392,0.007265596527107574,-0.00741573725497364,-0.005250652957818611,-0.003558328684107074,-7.93214394955665e-05
2002M10,0.008548914922725899,0.007263086529010278,-0.007303019880174781,-0.005160485754310525,-0.003478851876562801,-2.607121186238631e-05
2002M11,0.00886729341254238,0.007634648830212347,0.008854889137698583,0.00784773509999961,0.00579648116519123,0.007800209529128829
2002M12,0.008821997576014061,0.007595603466572009,0.008810466148186365,0.00780815791565621,-0.003115857151725603,0.005984073590940608
2003M01,0.00898228929773387,0.007787723904559117,0.008968160794144728,0.007991194685115242,0.005776074578369404,0.007901088651984474
2003M02,0.009144563720819388,0.007981466259961635,0.009127848381042039,0.008175960524901564,0.005983061584327317,0.00808258009421039
2003M03,-0.00678826543784451,0.007740359611515794,0.00890715675413015,0.007941853261263381,0.005766924886532593,0.004713605815119482
2003M04,-0.007025826878425211,0.0073070712181777225,-0.006896310879153096,0.007522363605975803,0.0053633937650581255,0.001254138166326669
2003M05,0.00892002252589404,0.0076052446920061075,-0.0065393407463008105,0.007807965773704976,0.005671019104036378,0.0046929822698681374
2003M06,0.008978292234729747,0.007681457012136146,0.008517577612902385,0.00787968632071804,0.005762459894055511,0.007763894614908365
2003M07,0.00902514198170399,0.007744781144922294,0.008567411222704909,0.007939049700524127,0.0058410851305560245,0.00782349383608227
2003M08,0.009104674872926658,0.007843730456327228,0.008649352702448172,0.008032868004961915,0.005954129600558773,0.00791695112744455
2003M09,-0.006681118483832109,0.007751006018944316,0.008559826628584118,0.007941710465862598,0.005880255373331666,0.004690336000578117
2003M10,0.009009991284280434,0.00815699793641611,0.008917511279891047,0.008332192365242045,0.006291874660572404,0.008141713505280408
2003M11,0.009255787215808043,0.008431837312357228,0.009158229197322645,0.008596230453618833,0.006575608097607712,0.008403538455342892
2003M12,0.009630738173622162,0.008846557483054763,0.009525154414082415,0.008995628995542815,0.006995515291209122,0.008798718871502255
2004M01,0.01011711187506872,0.009381620130234376,0.010001035577972398,0.009511613958545715,0.007532643940492155,0.009308805096462673
2004M02,0.010516817281038995,0.009821774645645136,0.0103924099076287,0.00993614358230395,0.007977202727932165,0.00972886962890979
2004M03,0.010515680694490798,0.009826431930028377,0.010392249024386244,0.009939710718538084,0.007996988938468825,0.009734212261182465
2004M04,0.01046049494196291,0.009772400725728922,0.01033925258191662,0.009886515660813338,0.007959281804697717,0.009683589143023901
2004M05,-0.00623766840164762,0.009177141174535837,-0.00636795350712157,0.009309537748891915,0.0073932815833795,0.002654867719607612
2004M06,0.009905731554582863,0.009335471872612702,-0.006105051165084012,0.009461742692035466,0.007562167664496082,0.00603201252372862
2004M07,0.010071840350478976,0.009518508855763202,-0.0058210584208580095,0.009637966827947686,0.0077549981937159165,0.006232451161409554
2004M08,-0.005985312021768181,0.009349127790643005,0.009797914251094365,0.00947297998556998,0.007603646127464037,0.006047671226600641
2004M09,0.009909816089081262,0.009354865120851635,0.009799874269642267,0.009477570428936722,0.007622991880291187,0.009233023557760615
2004M10,0.010187820619166954,0.00965510154860865,0.010074574597944762,0.009767545996080457,0.007929721776464525,0.009522952907653068
2004M11,0.010176719629438315,0.009647523663266743,0.01006446954939757,0.009759336319153135,0.007935695158007648,0.009516748863852682
2004M12,0.010180352572832204,0.009655552350860037,0.010068868800771421,0.009766266324255903,0.007956706479773862,0.009525549305698686
2005M01,0.010610431013235921,0.010116610695523144,0.010493522073720465,0.010212514461706523,0.008420174525483506,0.009970650553933914
2005M02,0.010729714967094574,0.010247120168363051,0.010611930783203567,0.010338377756670163,0.008560569663107672,0.010097542667687805
2005M03,0.010932248466485571,0.010465829535399108,0.010812412262488184,0.010549877459105855,0.008787026567017029,0.01030947885809915
2005M04,-0.005869037610476298,0.010236158233260777,0.010596571671656889,0.010326388655373771,0.008575025540063726,0.006773021297975773
2005M05,-0.0061259182877780975,0.009843646036376767,-0.005862060687523407,0.009944757475882582,0.008203540523060084,0.003200793012003586
2005M06,0.010712440124678316,0.009897488645685681,-0.005692677178175356,0.009996289998499958,0.008268255027114516,0.006636359323560622
2005M07,0.010654454326462164,0.009842988195900109,-0.005631742578523929,0.009942653320064578,0.008226840234029146,0.006607038699586414
2005M08,0.01086403086979007,0.010067890112491186,0.01022916305597319,0.010160366223774166,0.008458564195635433,0.00995600289153281
2005M09,-0.005960699492333522,0.009981821282720989,0.010146179602880693,-0.0047931651192307245,0.00838593085080168,0.003552013424967823
2005M10,0.010775992126085508,0.010105588642191264,0.010262789116264505,0.01007609595977395,0.008518445269939869,0.00994778222285102
2005M11,0.010997457532000763,0.010339936153276576,0.01048473915802795,0.010305666521562533,0.008759062999741463,0.010177372472921857
2005M12,0.011442016713233319,0.01080521704159467,0.010926720257147556,0.010761358867393015,0.009225646919669272,0.010632191959807566
2006M01,0.01172683519401865,0.0111047561800626,0.011211169074630264,0.011054920668509893,0.00952994796517583,0.010925525816479448
2006M02,0.011872642712752488,0.011260146086084543,0.011358490452025713,0.011207419364764382,0.009693036749647908,0.011078347073055007
2006M03,0.011860797329418239,0.011252196968313668,0.011350254753439096,0.011199998344059926,0.00969605974697875,0.011071861428441934
2006M04,0.012724691977872201,0.0121505536699381,0.012206034423753544,0.01208025318622807,0.010586615538441948,0.011949629759246775
2006M05,0.01359712967120484,0.013057271410316526,0.013070351469188507,0.012968944717508382,0.011485467870047334,0.012835833027653117
2006M06,-0.005727375740401037,0.012264494068671925,0.01231399755736391,0.012192833988821494,0.010719380633573045,0.008352666101605868
2006M07,0.01282717918587582,0.012595464824568735,0.012629502308162864,0.012517621844128765,0.011054057437573248,0.012324765120061887
2006M08,0.01279916801258495,0.012568267730653001,-0.005297169662361744,0.012491487645294272,0.011037680334782453,0.008719886812190587
2006M09,-0.005260378556105223,0.01246838820608255,0.012603320423168014,0.012394100959525613,0.010949921511997333,0.008631070508933658
2006M10,0.012700397815753644,0.01264755182474366,0.012774678145512657,0.012570217186019441,0.011135538919067009,0.012365676778219283
2006M11,-0.004949720192869618,0.0125216600060288,0.012652813407512682,-0.004563229505829435,0.01102199800467777,0.00533670434390404
2006M12,0.012576629065438388,0.012484578695379302,0.012616313845031424,0.012447299289493273,0.010995377122166585,0.012224039603501793
2007M01,-0.004867275038072218,0.012075098615195776,-0.005274827142386458,-0.004480599206521635,0.01060343021497509,0.001611165488638111
2007M02,0.012171869178698398,0.012120910045814231,-0.005099582001075637,0.012043379206493206,-0.0028885091060296257,0.005669613464780114
2007M03,0.012467559425565069,0.012418851262679264,0.012221549874540615,0.012339898420922474,0.01065779442833945,0.012021130682409375
2007M04,0.012961211820359895,0.01291600275784624,0.012707435303087891,0.012834369155490653,0.01115982970595231,0.012515769748547397
2007M05,0.01298922459537628,0.012944484903616023,0.012736508941805686,0.012863189845569924,0.011199066337547142,0.01254649492478301
2007M06,-0.004702092124017805,0.012504355913323422,0.012308606609419782,0.01242636100748198,0.01077545103622719,0.008662536488486913
2007M07,0.012551598068998446,0.012484538361957887,-0.004648843147903453,0.012407158628803289,0.010766686859735575,0.00871222775431835
2007M08,-0.004605686131404193,0.012082424329540112,-0.004980777542545754,0.012008041432420336,0.010380237917796431,0.004976848001161387
2007M09,0.01214906227741688,0.012164505616345425,-0.004768128192116617,0.01209007490314066,0.010471813178911216,0.008421465556739513
2007M10,0.01242336630734149,0.012437009973171586,0.012290486709346623,0.012361356583154327,0.010751358540177747,0.012052715622638354
2007M11,-0.004402821394330756,0.012236075996961866,0.012091684372646332,-0.004312278872904925,0.010563153340708358,0.005235162688616175
2007M12,-0.004797728349834129,0.011775431047233078,-0.004342912560945487,-0.0047274332837980056,0.010118230891317203,0.0016051175487945316
